source,target,weight
MGYP000674876594,MGYP000674876594,1.0
MGYP001542222181,MGYP001542222181,1.0
MGYP000441124799,MGYP000441124799,1.0
MGYP001589968297,MGYP001589968297,1.0
MGYP005809796351,MGYP005809796351,1.0
MGYP005662654833,MGYP005662654833,1.0
MGYP003487864030,MGYP003487864030,1.0
MGYP005726478837,MGYP005726478837,1.0
MGYP003550095962,MGYP003550095962,1.0
MGYP005700258977,MGYP005700258977,1.0
MGYP002066287439,MGYP002066287439,1.0
MGYP005717487407,MGYP005717487407,1.0
MGYP005717487407,MGYP000240934365,0.443
MGYP000240934365,MGYP000240934365,1.0
MGYP006372718259,MGYP006372718259,1.0
MGYP001301567181,MGYP001301567181,1.0
MGYP000666406437,MGYP000666406437,1.0
MGYP001393375900,MGYP001393375900,1.0
MGYP002791088758,MGYP002791088758,1.0
MGYP001453459674,MGYP001453459674,1.0
MGYP003558573382,MGYP003558573382,1.0
MGYP005826272153,MGYP005826272153,1.0
MGYP004484451137,MGYP004484451137,1.0
MGYP000888829645,MGYP000888829645,1.0
MGYP001201316297,MGYP001201316297,1.0
MGYP001293098758,MGYP001293098758,1.0
MGYP000137520671,MGYP000137520671,1.0
MGYP005851047575,MGYP005851047575,1.0
MGYP005851047575,MGYP001454175687,0.498
MGYP001454175687,MGYP001454175687,1.0
MGYP001809157672,MGYP001809157672,1.0
MGYP001045413923,MGYP001045413923,1.0
MGYP004671482165,MGYP004671482165,1.0
MGYP004671482165,MGYP001163418065,0.507
MGYP001163418065,MGYP001163418065,1.0
MGYP002766710872,MGYP002766710872,1.0
MGYP001520372876,MGYP001520372876,1.0
MGYP000260317540,MGYP000260317540,1.0
MGYP001390152885,MGYP001390152885,1.0
MGYP002892479022,MGYP002892479022,1.0
MGYP000017524416,MGYP000017524416,1.0
MGYP003430226883,MGYP003430226883,1.0
MGYP002889448290,MGYP002889448290,1.0
MGYP001169329974,MGYP001169329974,1.0
MGYP001564916959,MGYP001564916959,1.0
MGYP001015705975,MGYP001015705975,1.0
MGYP000677500206,MGYP000677500206,1.0
MGYP000677500206,MGYP003248249459,0.447
MGYP003593126024,MGYP003593126024,1.0
MGYP003577692458,MGYP003577692458,1.0
MGYP003345773097,MGYP003345773097,1.0
MGYP003310280313,MGYP003310280313,1.0
MGYP002580598843,MGYP002580598843,1.0
MGYP002580598843,MGYP001537467820,0.462
MGYP001537467820,MGYP001537467820,1.0
MGYP000816188300,MGYP000816188300,1.0
MGYP004684340321,MGYP004684340321,1.0
MGYP003440447599,MGYP003440447599,1.0
MGYP005868088101,MGYP005868088101,1.0
MGYP001207324837,MGYP001207324837,1.0
MGYP002633251590,MGYP002633251590,1.0
MGYP000478010845,MGYP000478010845,1.0
MGYP006434035319,MGYP006434035319,1.0
MGYP000857335996,MGYP000857335996,1.0
MGYP001033033631,MGYP001033033631,1.0
MGYP001301415977,MGYP001301415977,1.0
MGYP000777434767,MGYP000777434767,1.0
MGYP001005637128,MGYP001005637128,1.0
MGYP003662324640,MGYP003662324640,1.0
MGYP003945635365,MGYP003945635365,1.0
MGYP001229333728,MGYP001229333728,1.0
MGYP000674962340,MGYP000674962340,1.0
MGYP001213603687,MGYP001213603687,1.0
MGYP000989363601,MGYP000989363601,1.0
MGYP000093481311,MGYP000093481311,1.0
MGYP000856770681,MGYP000856770681,1.0
MGYP002683466528,MGYP002683466528,1.0
MGYP001068477496,MGYP001068477496,1.0
MGYP000954974094,MGYP000954974094,1.0
MGYP000954974094,MGYP005881898119,0.484
MGYP005881898119,MGYP005881898119,1.0
MGYP000164718870,MGYP000164718870,1.0
MGYP000164718870,MGYP001423813591,0.551
MGYP001423813591,MGYP001423813591,1.0
MGYP002626824855,MGYP002626824855,1.0
MGYP001473775296,MGYP001473775296,1.0
MGYP004535758997,MGYP004535758997,1.0
MGYP003392342972,MGYP003392342972,1.0
MGYP003392342972,MGYP003525001965,0.481
MGYP003525001965,MGYP003525001965,1.0
MGYP003913949751,MGYP003913949751,1.0
MGYP002756849210,MGYP002756849210,1.0
MGYP003331141240,MGYP003331141240,1.0
MGYP002049723105,MGYP002049723105,1.0
MGYP003104669511,MGYP003104669511,1.0
MGYP000837302695,MGYP000837302695,1.0
MGYP000622854303,MGYP000622854303,1.0
MGYP001084864862,MGYP001084864862,1.0
MGYP003450842601,MGYP003450842601,1.0
MGYP003197103233,MGYP003197103233,1.0
MGYP000844305900,MGYP000844305900,1.0
MGYP000625095455,MGYP000625095455,1.0
MGYP000903445933,MGYP000903445933,1.0
MGYP002779789191,MGYP002779789191,1.0
MGYP000482285219,MGYP000482285219,1.0
MGYP001427877563,MGYP001427877563,1.0
MGYP001417356793,MGYP001417356793,1.0
MGYP001294810394,MGYP001294810394,1.0
MGYP000387009623,MGYP000387009623,1.0
MGYP001063468797,MGYP001063468797,1.0
MGYP006146076331,MGYP006146076331,1.0
MGYP006367205107,MGYP006367205107,1.0
MGYP001087917249,MGYP001087917249,1.0
MGYP003660813440,MGYP003660813440,1.0
MGYP000052006543,MGYP000052006543,1.0
MGYP001825204451,MGYP001825204451,1.0
MGYP000094196200,MGYP000094196200,1.0
MGYP000802397294,MGYP000802397294,1.0
MGYP001250247370,MGYP001250247370,1.0
MGYP005715949167,MGYP005715949167,1.0
MGYP002526742455,MGYP002526742455,1.0
MGYP002283698238,MGYP002283698238,1.0
MGYP001267143965,MGYP001267143965,1.0
MGYP003410737215,MGYP003410737215,1.0
MGYP001159244864,MGYP001159244864,1.0
MGYP001054615578,MGYP001054615578,1.0
MGYP001054615578,MGYP000829369748,0.451
MGYP000829369748,MGYP000829369748,1.0
MGYP000517332027,MGYP000517332027,1.0
MGYP001020414203,MGYP001020414203,1.0
MGYP000518045916,MGYP000518045916,1.0
MGYP002716849792,MGYP002716849792,1.0
MGYP002716849792,MGYP003295866608,0.808
MGYP003295866608,MGYP003295866608,1.0
MGYP001078437246,MGYP001078437246,1.0
MGYP001078437246,MGYP001187921975,0.47
MGYP001187921975,MGYP001187921975,1.0
MGYP000055322069,MGYP000055322069,1.0
MGYP003961096169,MGYP003961096169,1.0
MGYP002467417449,MGYP002467417449,1.0
MGYP002597590074,MGYP002597590074,1.0
MGYP006314284901,MGYP006314284901,1.0
MGYP002832120339,MGYP002832120339,1.0
MGYP003630979463,MGYP003630979463,1.0
MGYP001448649076,MGYP001448649076,1.0
MGYP006216864307,MGYP006216864307,1.0
MGYP000617117800,MGYP000617117800,1.0
MGYP002637371331,MGYP002637371331,1.0
MGYP003458268352,MGYP003458268352,1.0
MGYP000864772850,MGYP000864772850,1.0
MGYP003383092374,MGYP003383092374,1.0
MGYP002753219872,MGYP002753219872,1.0
MGYP000615064338,MGYP000615064338,1.0
MGYP001082127491,MGYP001082127491,1.0
MGYP000246819312,MGYP000246819312,1.0
MGYP001478845683,MGYP001478845683,1.0
MGYP000650942621,MGYP000650942621,1.0
MGYP000060965709,MGYP000060965709,1.0
MGYP000627112070,MGYP000627112070,1.0
MGYP006130090233,MGYP006130090233,1.0
MGYP003057767878,MGYP003057767878,1.0
MGYP006439517867,MGYP006439517867,1.0
MGYP005765226347,MGYP005765226347,1.0
MGYP006220681219,MGYP006220681219,1.0
MGYP001075412914,MGYP001075412914,1.0
MGYP005670613247,MGYP005670613247,1.0
MGYP003327527881,MGYP003327527881,1.0
MGYP002223922617,MGYP002223922617,1.0
MGYP001760035136,MGYP001760035136,1.0
MGYP002565859792,MGYP002565859792,1.0
MGYP005676880859,MGYP005676880859,1.0
MGYP001114219368,MGYP001114219368,1.0
MGYP001137541183,MGYP001137541183,1.0
MGYP003960241509,MGYP003960241509,1.0
MGYP001461468608,MGYP001461468608,1.0
MGYP000221068486,MGYP000221068486,1.0
MGYP001117734955,MGYP001117734955,1.0
MGYP001293279795,MGYP001293279795,1.0
MGYP001293279795,MGYP000996796928,0.408
MGYP000996796928,MGYP000996796928,1.0
MGYP000530663423,MGYP000530663423,1.0
MGYP002582062628,MGYP002582062628,1.0
MGYP001507400543,MGYP001507400543,1.0
MGYP006322805511,MGYP006322805511,1.0
MGYP001236532338,MGYP001236532338,1.0
MGYP000975935627,MGYP000975935627,1.0
MGYP003428340773,MGYP003428340773,1.0
MGYP001624808909,MGYP001624808909,1.0
MGYP000795783655,MGYP000795783655,1.0
MGYP000322988018,MGYP000322988018,1.0
MGYP001743485688,MGYP001743485688,1.0
MGYP006229896767,MGYP006229896767,1.0
MGYP003400972856,MGYP003400972856,1.0
MGYP001114681566,MGYP001114681566,1.0
MGYP003218899818,MGYP003218899818,1.0
MGYP003551437107,MGYP003551437107,1.0
MGYP006145256339,MGYP006145256339,1.0
MGYP003487425766,MGYP003487425766,1.0
MGYP001181366001,MGYP001181366001,1.0
MGYP001766225266,MGYP001766225266,1.0
MGYP000541575178,MGYP000541575178,1.0
MGYP006136231661,MGYP006136231661,1.0
MGYP000854424982,MGYP000854424982,1.0
MGYP001248493701,MGYP001248493701,1.0
MGYP001034221633,MGYP001034221633,1.0
MGYP001562896097,MGYP001562896097,1.0
MGYP003383993533,MGYP003383993533,1.0
MGYP000782746505,MGYP000782746505,1.0
MGYP000773826859,MGYP000773826859,1.0
MGYP000463589364,MGYP000463589364,1.0
MGYP003602539820,MGYP003602539820,1.0
MGYP003433270653,MGYP003433270653,1.0
MGYP000827509498,MGYP000827509498,1.0
MGYP001017663866,MGYP001017663866,1.0
MGYP001754783978,MGYP001754783978,1.0
MGYP000463736744,MGYP000463736744,1.0
MGYP000812270101,MGYP000812270101,1.0
MGYP000463464516,MGYP000463464516,1.0
MGYP001166762253,MGYP001166762253,1.0
MGYP000642508679,MGYP000642508679,1.0
MGYP005769317593,MGYP005769317593,1.0
MGYP000886539414,MGYP000886539414,1.0
MGYP002044942994,MGYP002044942994,1.0
MGYP000038231701,MGYP000038231701,1.0
MGYP000937541520,MGYP000937541520,1.0
MGYP000937541520,MGYP004602583097,0.542
MGYP001259278942,MGYP001259278942,1.0
MGYP000727455528,MGYP000727455528,1.0
MGYP003700043161,MGYP003700043161,1.0
MGYP000908058492,MGYP000908058492,1.0
MGYP000910923565,MGYP000910923565,1.0
MGYP000910923565,MGYP000949215530,0.474
MGYP000910923565,MGYP003434520897,0.486
MGYP000949215530,MGYP000949215530,1.0
MGYP000949215530,MGYP003434520897,0.624
MGYP003434520897,MGYP003434520897,1.0
MGYP003492012954,MGYP003492012954,1.0
MGYP000034842731,MGYP000034842731,1.0
MGYP001583386257,MGYP001583386257,1.0
MGYP002680013344,MGYP002680013344,1.0
MGYP006163744063,MGYP006163744063,1.0
MGYP000499920497,MGYP000499920497,1.0
MGYP006209813933,MGYP006209813933,1.0
MGYP004714209683,MGYP004714209683,1.0
MGYP002855848384,MGYP002855848384,1.0
MGYP002855848384,MGYP001819411715,0.564
MGYP001819411715,MGYP001819411715,1.0
MGYP001127503984,MGYP001127503984,1.0
MGYP003331498832,MGYP003331498832,1.0
MGYP003441358784,MGYP003441358784,1.0
MGYP001612839576,MGYP001612839576,1.0
MGYP004608552431,MGYP004608552431,1.0
MGYP005848860469,MGYP005848860469,1.0
MGYP001236199209,MGYP001236199209,1.0
MGYP001236199209,MGYP001030323941,0.986
MGYP001236199209,MGYP006206268669,0.53
MGYP001030323941,MGYP001356670598,0.552
MGYP001030323941,MGYP001030323941,1.0
MGYP001030323941,MGYP005754808737,0.586
MGYP006206268669,MGYP006206268669,1.0
MGYP006206268669,MGYP005754808737,0.562
MGYP006206268669,MGYP001356670598,0.553
MGYP002655016702,MGYP002655016702,1.0
MGYP003311109727,MGYP003311109727,1.0
MGYP006295313979,MGYP006295313979,1.0
MGYP001529210067,MGYP001529210067,1.0
MGYP006385375429,MGYP006385375429,1.0
MGYP005998980629,MGYP005998980629,1.0
MGYP000982681924,MGYP000982681924,1.0
MGYP001351133224,MGYP001351133224,1.0
MGYP002730443936,MGYP002730443936,1.0
MGYP002730443936,MGYP002514952291,0.434
MGYP002514952291,MGYP002514952291,1.0
MGYP002136429277,MGYP002136429277,1.0
MGYP002136429277,MGYP002832150154,0.489
MGYP002136429277,MGYP002735758816,0.445
MGYP002832150154,MGYP002832150154,1.0
MGYP002735758816,MGYP002735758816,1.0
MGYP000159137439,MGYP000159137439,1.0
MGYP001630967902,MGYP001630967902,1.0
MGYP001125464057,MGYP001125464057,1.0
MGYP003262874282,MGYP003262874282,1.0
MGYP000628805027,MGYP000628805027,1.0
MGYP003339311385,MGYP003339311385,1.0
MGYP003339311385,MGYP003491642662,0.453
MGYP003491642662,MGYP003491642662,1.0
MGYP001087477273,MGYP001087477273,1.0
MGYP000195142353,MGYP000195142353,1.0
MGYP000885477885,MGYP000885477885,1.0
MGYP005711180895,MGYP005711180895,1.0
MGYP000416600237,MGYP000416600237,1.0
MGYP000416600237,MGYP004598455273,0.626
MGYP004598455273,MGYP004598455273,1.0
MGYP001612696675,MGYP001612696675,1.0
MGYP002632139553,MGYP002632139553,1.0
MGYP001483119031,MGYP001483119031,1.0
MGYP001483119031,MGYP003584394198,0.45
MGYP001483119031,MGYP000648555663,0.417
MGYP003584394198,MGYP003584394198,1.0
MGYP003584394198,MGYP000648555663,0.406
MGYP000648555663,MGYP000648555663,1.0
MGYP001008299999,MGYP001008299999,1.0
MGYP005999433989,MGYP005999433989,1.0
MGYP002782875070,MGYP002782875070,1.0
MGYP003134546694,MGYP003134546694,1.0
MGYP000934366030,MGYP000934366030,1.0
MGYP002709000100,MGYP002709000100,1.0
MGYP006289105519,MGYP006289105519,1.0
MGYP001639166160,MGYP001639166160,1.0
MGYP003456014547,MGYP003456014547,1.0
MGYP002635996950,MGYP002635996950,1.0
MGYP001553575918,MGYP001553575918,1.0
MGYP000063537359,MGYP000063537359,1.0
MGYP006158495155,MGYP006158495155,1.0
MGYP001118354846,MGYP001118354846,1.0
MGYP003501742498,MGYP003501742498,1.0
MGYP006115297147,MGYP006115297147,1.0
MGYP006276895671,MGYP006276895671,1.0
MGYP001264645502,MGYP001264645502,1.0
MGYP001062362363,MGYP001062362363,1.0
MGYP003341461258,MGYP003341461258,1.0
MGYP001287615680,MGYP001287615680,1.0
MGYP001194248633,MGYP001194248633,1.0
MGYP000948187633,MGYP000948187633,1.0
MGYP001790236949,MGYP001790236949,1.0
MGYP000443654312,MGYP000443654312,1.0
MGYP001565470211,MGYP001565470211,1.0
MGYP003398462149,MGYP003398462149,1.0
MGYP001724374185,MGYP001724374185,1.0
MGYP003429553001,MGYP003429553001,1.0
MGYP003203316858,MGYP003203316858,1.0
MGYP002759501406,MGYP002759501406,1.0
MGYP003537644314,MGYP003537644314,1.0
MGYP001401751733,MGYP001401751733,1.0
MGYP000451465661,MGYP000451465661,1.0
MGYP000451465661,MGYP000708594564,0.616
MGYP000708594564,MGYP000708594564,1.0
MGYP003442953511,MGYP003442953511,1.0
MGYP003442953511,MGYP002680076828,0.682
MGYP002680076828,MGYP002680076828,1.0
MGYP001166231958,MGYP001166231958,1.0
MGYP003557133357,MGYP003557133357,1.0
MGYP002711666967,MGYP002711666967,1.0
MGYP005609508049,MGYP005609508049,1.0
MGYP000730512122,MGYP000730512122,1.0
MGYP001030491238,MGYP001030491238,1.0
MGYP005843681229,MGYP005843681229,1.0
MGYP006164523527,MGYP006164523527,1.0
MGYP001299560794,MGYP001299560794,1.0
MGYP001613295618,MGYP001613295618,1.0
MGYP001110699276,MGYP001110699276,1.0
MGYP003621482717,MGYP003621482717,1.0
MGYP004591452383,MGYP004591452383,1.0
MGYP005671563937,MGYP005671563937,1.0
MGYP001319727097,MGYP001319727097,1.0
MGYP000972785791,MGYP000972785791,1.0
MGYP000622976335,MGYP000622976335,1.0
MGYP000622976335,MGYP006097603149,0.437
MGYP006097603149,MGYP006097603149,1.0
MGYP006190027085,MGYP006190027085,1.0
MGYP001423412597,MGYP001423412597,1.0
MGYP000558094964,MGYP000558094964,1.0
MGYP003416591344,MGYP003416591344,1.0
MGYP002011527682,MGYP002011527682,1.0
MGYP002564677009,MGYP002564677009,1.0
MGYP000823051272,MGYP000823051272,1.0
MGYP002564422449,MGYP002564422449,1.0
MGYP001499203625,MGYP001499203625,1.0
MGYP003215225499,MGYP003215225499,1.0
MGYP000162939729,MGYP000162939729,1.0
MGYP003589672560,MGYP003589672560,1.0
MGYP003746773063,MGYP003746773063,1.0
MGYP005794544873,MGYP005794544873,1.0
MGYP001419292214,MGYP001419292214,1.0
MGYP000439971425,MGYP000439971425,1.0
MGYP001548583292,MGYP001548583292,1.0
MGYP001548583292,MGYP000258193147,0.509
MGYP000258193147,MGYP000258193147,1.0
MGYP002798682639,MGYP002798682639,1.0
MGYP003638076825,MGYP003638076825,1.0
MGYP003576619854,MGYP003576619854,1.0
MGYP000945946966,MGYP000945946966,1.0
MGYP003258833853,MGYP003258833853,1.0
MGYP006365149907,MGYP006365149907,1.0
MGYP002055206703,MGYP002055206703,1.0
MGYP002754752054,MGYP002754752054,1.0
MGYP001619847400,MGYP001619847400,1.0
MGYP003119737512,MGYP003119737512,1.0
MGYP000786594703,MGYP000786594703,1.0
MGYP001353785270,MGYP001353785270,1.0
MGYP001537911777,MGYP001537911777,1.0
MGYP000104021319,MGYP000104021319,1.0
MGYP005832865601,MGYP005832865601,1.0
MGYP000523823235,MGYP000523823235,1.0
MGYP001328395489,MGYP001328395489,1.0
MGYP000016309085,MGYP000016309085,1.0
MGYP000979346346,MGYP000979346346,1.0
MGYP001363613961,MGYP001363613961,1.0
MGYP003613607557,MGYP003613607557,1.0
MGYP002662203626,MGYP002662203626,1.0
MGYP003439282439,MGYP003439282439,1.0
MGYP004677076191,MGYP004677076191,1.0
MGYP001095594007,MGYP001095594007,1.0
MGYP001740796319,MGYP001740796319,1.0
MGYP002641542485,MGYP002641542485,1.0
MGYP001550379247,MGYP001550379247,1.0
MGYP002478201914,MGYP002478201914,1.0
MGYP003485526076,MGYP003485526076,1.0
MGYP000789800412,MGYP000789800412,1.0
MGYP001941768053,MGYP001941768053,1.0
MGYP001467622948,MGYP001467622948,1.0
MGYP005985315435,MGYP005985315435,1.0
MGYP002712238367,MGYP002712238367,1.0
MGYP002660882106,MGYP002660882106,1.0
MGYP003364544668,MGYP003364544668,1.0
MGYP001238184210,MGYP001238184210,1.0
MGYP001482152150,MGYP001482152150,1.0
MGYP000198075945,MGYP000198075945,1.0
MGYP000178592769,MGYP000178592769,1.0
MGYP001157111249,MGYP001157111249,1.0
MGYP002241904947,MGYP002241904947,1.0
MGYP000885533207,MGYP000885533207,1.0
MGYP001152501028,MGYP001152501028,1.0
MGYP000367132586,MGYP000367132586,1.0
MGYP004524390897,MGYP004524390897,1.0
MGYP000678096489,MGYP000678096489,1.0
MGYP000778033499,MGYP000778033499,1.0
MGYP002420924505,MGYP002420924505,1.0
MGYP000803955768,MGYP000803955768,1.0
MGYP001018145591,MGYP001018145591,1.0
MGYP004463700991,MGYP004463700991,1.0
MGYP001458231309,MGYP001458231309,1.0
MGYP001421646726,MGYP001421646726,1.0
MGYP001034251621,MGYP001034251621,1.0
MGYP001073554147,MGYP001073554147,1.0
MGYP003587171220,MGYP003587171220,1.0
MGYP003471462611,MGYP003471462611,1.0
MGYP000429219052,MGYP000429219052,1.0
MGYP001442278158,MGYP001442278158,1.0
MGYP001230709209,MGYP001230709209,1.0
MGYP001471549537,MGYP001471549537,1.0
MGYP003603674795,MGYP003603674795,1.0
MGYP001290310142,MGYP001290310142,1.0
MGYP003345521513,MGYP003345521513,1.0
MGYP000366517440,MGYP000366517440,1.0
MGYP000881380093,MGYP000881380093,1.0
MGYP001121885955,MGYP001121885955,1.0
MGYP002752088464,MGYP002752088464,1.0
MGYP003488569842,MGYP003488569842,1.0
MGYP000301472626,MGYP000301472626,1.0
MGYP003971474691,MGYP003971474691,1.0
MGYP000155871190,MGYP000155871190,1.0
MGYP001958939245,MGYP001958939245,1.0
MGYP000366390576,MGYP000366390576,1.0
MGYP002767861431,MGYP002767861431,1.0
MGYP004677088949,MGYP004677088949,1.0
MGYP004677088949,MGYP002709491788,0.509
MGYP002709491788,MGYP002709491788,1.0
MGYP001310709159,MGYP001310709159,1.0
MGYP000924251834,MGYP000924251834,1.0
MGYP004002839055,MGYP004002839055,1.0
MGYP000993938066,MGYP000993938066,1.0
MGYP003202025541,MGYP003202025541,1.0
MGYP003468331182,MGYP003468331182,1.0
MGYP000722347803,MGYP000722347803,1.0
MGYP001513448850,MGYP001513448850,1.0
MGYP000878215083,MGYP000878215083,1.0
MGYP001095192155,MGYP001095192155,1.0
MGYP006448266589,MGYP006448266589,1.0
MGYP006226917299,MGYP006226917299,1.0
MGYP000798324088,MGYP000798324088,1.0
MGYP000798324088,MGYP003000425956,0.713
MGYP003000425956,MGYP003000425956,1.0
MGYP000917256561,MGYP000917256561,1.0
MGYP003056995011,MGYP003056995011,1.0
MGYP001435117672,MGYP001435117672,1.0
MGYP003863448887,MGYP003863448887,1.0
MGYP001793276856,MGYP001793276856,1.0
MGYP002779421164,MGYP002779421164,1.0
MGYP005643611669,MGYP005643611669,1.0
MGYP002407445750,MGYP002407445750,1.0
MGYP002407445750,MGYP003589138206,0.553
MGYP003589138206,MGYP003589138206,1.0
MGYP001376613351,MGYP001376613351,1.0
MGYP001116679572,MGYP001116679572,1.0
MGYP000776151726,MGYP000776151726,1.0
MGYP000898599852,MGYP000898599852,1.0
MGYP002351220063,MGYP002351220063,1.0
MGYP001768749974,MGYP001768749974,1.0
MGYP001625507657,MGYP001625507657,1.0
MGYP005981982005,MGYP005981982005,1.0
MGYP003634336737,MGYP003634336737,1.0
MGYP003234466264,MGYP003234466264,1.0
MGYP003234466264,MGYP001073193982,0.642
MGYP001073193982,MGYP001073193982,1.0
MGYP001799509434,MGYP001799509434,1.0
MGYP001538619432,MGYP001538619432,1.0
MGYP003322801404,MGYP003322801404,1.0
MGYP003344410437,MGYP003344410437,1.0
MGYP003440211932,MGYP003440211932,1.0
MGYP000494297905,MGYP000494297905,1.0
MGYP005831293371,MGYP005831293371,1.0
MGYP001013655592,MGYP001013655592,1.0
MGYP002517409198,MGYP002517409198,1.0
MGYP001431505650,MGYP001431505650,1.0
MGYP001096109732,MGYP001096109732,1.0
MGYP001026514731,MGYP001026514731,1.0
MGYP005754808737,MGYP001356670598,0.559
MGYP005754808737,MGYP005754808737,1.0
MGYP001356670598,MGYP001356670598,1.0
MGYP003718220287,MGYP003718220287,1.0
MGYP002700647584,MGYP002700647584,1.0
MGYP002700647584,MGYP001257724477,0.437
MGYP001257724477,MGYP001257724477,1.0
MGYP001135886340,MGYP001135886340,1.0
MGYP003578379064,MGYP003578379064,1.0
MGYP006289701985,MGYP006289701985,1.0
MGYP000494614794,MGYP000494614794,1.0
MGYP001404997607,MGYP001404997607,1.0
MGYP001194037749,MGYP001194037749,1.0
MGYP001818255131,MGYP001818255131,1.0
MGYP001591052200,MGYP001591052200,1.0
MGYP002774903566,MGYP002774903566,1.0
MGYP000148302196,MGYP000148302196,1.0
MGYP003378897403,MGYP003378897403,1.0
MGYP006268432085,MGYP006268432085,1.0
MGYP005983688987,MGYP005983688987,1.0
MGYP001462176771,MGYP001770418141,0.45
MGYP001462176771,MGYP001462176771,1.0
MGYP000998264069,MGYP000998264069,1.0
MGYP005834181811,MGYP005834181811,1.0
MGYP003215411895,MGYP003215411895,1.0
MGYP000597767225,MGYP000597767225,1.0
MGYP003417481090,MGYP003417481090,1.0
MGYP006359554611,MGYP006359554611,1.0
MGYP001787984317,MGYP001787984317,1.0
MGYP000750542114,MGYP000750542114,1.0
MGYP002545255062,MGYP002545255062,1.0
MGYP003517548401,MGYP003517548401,1.0
MGYP001157798099,MGYP001157798099,1.0
MGYP004749447009,MGYP004749447009,1.0
MGYP002869623288,MGYP002869623288,1.0
