protein,cluster
MGYP004566562793,5746
MGYP001813513404,5747
MGYP000918421041,5748
MGYP002790046036,5749
MGYP000113589528,5750
MGYP002611370151,5751
MGYP006120883719,5752
MGYP001995699183,5753
MGYP000229138646,5754
MGYP002410976142,5755
MGYP000763059932,5756
MGYP000891769378,5757
MGYP002738027151,5758
MGYP003587398857,5759
MGYP003473910542,5760
MGYP004446934319,5761
MGYP003309995189,5762
MGYP001349566890,5763
MGYP001044417846,5764
MGYP000803955768,5765
MGYP001359093783,5766
MGYP001508332006,5767
MGYP000487095644,5768
MGYP000857656028,5769
MGYP001738045964,5770
MGYP001152670843,5771
MGYP006105281897,5772
MGYP000501154159,5772
MGYP001174954349,5772
MGYP003178932065,5773
MGYP005980056327,5774
MGYP000270424251,5775
MGYP001486342881,5776
MGYP003338418769,5777
MGYP004689082731,5778
MGYP006084758815,5779
MGYP004445306225,5780
MGYP000819583727,5781
MGYP002706614515,5782
MGYP001749078448,5783
MGYP000616097600,5784
MGYP003511224896,5785
MGYP001112507437,5786
MGYP001941820839,5787
MGYP000617110611,5788
MGYP000294364773,5789
MGYP005697558699,5790
MGYP000218190782,5791
MGYP002754825427,5792
MGYP002902134415,5793
MGYP000271958724,5794
MGYP002802211018,5795
MGYP001204351775,5796
MGYP004477230995,5797
MGYP002989492904,5798
MGYP000983944125,5799
MGYP002525129976,5800
MGYP000783840025,5801
MGYP003331726894,5802
MGYP001230019347,5803
MGYP003589449596,5804
MGYP003443361575,5805
MGYP002786045627,5806
MGYP006200265253,5807
MGYP003508049278,5808
MGYP000991736311,5809
MGYP005606283503,5810
MGYP003194758628,5810
MGYP001098687868,5811
MGYP005900816013,5812
MGYP006339266831,5813
MGYP001075513958,5814
MGYP000279863083,5815
MGYP003122943970,5816
MGYP001313758738,5817
MGYP003146873507,5818
MGYP001317383986,5819
MGYP002616911577,5820
MGYP002756767928,5821
MGYP000935547714,5822
MGYP001458320774,5823
MGYP000246988511,5823
MGYP000995293900,5824
MGYP003324427413,5825
MGYP003391872621,5826
MGYP001451213736,5827
MGYP002725942439,5828
MGYP003484288071,5829
MGYP001081441800,5830
MGYP003224278655,5831
MGYP005815712207,5832
MGYP001224557563,5833
MGYP003215411895,5834
MGYP000824651480,5835
MGYP003089641211,5836
MGYP003617567208,5837
MGYP001530647354,5838
MGYP001289250119,5839
MGYP000642719354,5840
MGYP001180430234,5841
MGYP001452595821,5842
MGYP003125242776,5843
MGYP003298606838,5844
MGYP000687828388,5845
MGYP003391069436,5846
MGYP002789833457,5846
MGYP000209996888,5847
MGYP001249334633,5848
MGYP000443654312,5849
MGYP006239959465,5850
MGYP001207011562,5851
MGYP005809796351,5852
MGYP006195270361,5853
MGYP002588753676,5854
MGYP002362717224,5855
MGYP003334736625,5856
MGYP005750306643,5857
MGYP002245447516,2295
MGYP006164915537,5858
MGYP000387009623,5859
MGYP001063468797,5860
MGYP006146076331,5861
MGYP003660813440,5862
MGYP002653204364,5863
MGYP003712005751,5864
MGYP000090226442,5865
MGYP002681943692,5866
MGYP001768907339,5867
MGYP003657022367,5868
MGYP001130201612,5869
MGYP001127097383,5870
MGYP000348561284,5871
MGYP003428464464,5872
MGYP001073049803,5873
MGYP001949698123,5874
MGYP001453459674,5875
MGYP001123054156,5876
MGYP002854115057,5877
MGYP003393002565,5878
MGYP003311534575,5879
MGYP001288301384,5880
MGYP003151951092,5881
MGYP001072766551,5882
MGYP002078489128,5883
MGYP000359857496,5884
MGYP003822536393,5885
MGYP006181367087,5886
MGYP002661104319,5887
MGYP003083259602,5888
MGYP003362006309,5889
MGYP000995224750,5890
MGYP004604169113,5891
MGYP003326033703,5892
MGYP001090898295,5893
MGYP001548570446,5894
MGYP002566107555,5895
MGYP000879058368,5895
MGYP003195860402,5896
MGYP004434155557,5897
MGYP004696296237,5898
MGYP003261786108,5899
MGYP002628224262,5900
MGYP001295727890,5901
MGYP001017809209,5902
MGYP001657597395,5903
MGYP001079337870,395
MGYP002831150459,5904
MGYP001141786795,5905
MGYP002694519218,5906
MGYP001026514731,5907
MGYP003108825121,5908
MGYP003151201389,5909
MGYP006099224503,5910
MGYP002047971069,5911
MGYP001376008488,5912
MGYP001428902320,1672
MGYP002733681578,5913
MGYP000476812394,5914
MGYP000548424080,5915
MGYP003565921772,5916
MGYP001467622948,5917
MGYP000055322069,5918
MGYP003723609729,5919
MGYP000287515861,5920
MGYP002593991871,5921
MGYP000504997431,5922
MGYP001602963011,5923
MGYP001086010518,5924
MGYP006077741795,5925
MGYP000871891822,5926
MGYP000092437301,5927
MGYP000864281427,5928
MGYP000941006135,5929
MGYP003483561795,5930
MGYP000756474225,5930
MGYP001194248633,5931
MGYP000948187633,5932
MGYP001790236949,5933
MGYP002607029926,5934
MGYP001086122248,5935
MGYP001415387043,5936
MGYP000521146884,5937
MGYP003517360096,5938
MGYP002282439914,5939
MGYP002526123300,5940
MGYP002730627003,5941
MGYP001542253689,5942
MGYP002403912641,5943
MGYP002029350207,5944
MGYP001170131332,5945
MGYP002636061926,5946
MGYP003338256627,5947
MGYP003202025541,5948
MGYP000723021587,5949
MGYP000840824320,5950
MGYP002623005441,5951
MGYP001827351947,1041
MGYP001218085933,5952
MGYP001003641565,5953
MGYP001291761196,5954
MGYP001604867069,5955
MGYP005663292469,5956
MGYP000518045916,5957
MGYP001480117909,5958
MGYP005768667415,5959
MGYP001942073051,5960
MGYP000400614644,5961
MGYP000854468875,5962
MGYP000171840316,5963
MGYP006089486903,5964
MGYP002233667484,5965
MGYP000436347150,5966
MGYP001484483107,5966
MGYP001092562525,5967
MGYP001168301171,5968
MGYP000254599326,5969
MGYP005660592135,5970
MGYP006186132841,5971
MGYP001181366001,5972
MGYP001006926199,5973
MGYP005740506041,5974
MGYP001263085743,5975
MGYP001507618806,5976
MGYP001051205842,5977
MGYP001359202649,5978
MGYP001550544176,5979
MGYP003947975253,5980
MGYP001145574848,5981
MGYP000153284519,5982
MGYP000633048008,5983
MGYP001183887828,5810
MGYP002654880021,5984
MGYP002701204621,5985
MGYP003754972729,5986
MGYP001728225618,1791
MGYP000790772563,5987
MGYP001208329015,5988
MGYP002229648633,5989
MGYP001286050751,5990
MGYP003643958435,5991
MGYP003577928614,5992
MGYP000709875614,5993
MGYP005797290279,5994
MGYP000258212072,5995
MGYP000318273105,5996
MGYP003510963448,5997
MGYP001741649462,5998
MGYP003545727104,5999
MGYP000799753021,6000
MGYP001470461279,6001
MGYP002614141904,6002
MGYP004544363311,6003
MGYP002894806249,6004
MGYP002519133208,6005
MGYP001312286734,6006
MGYP006137396265,6007
MGYP001368631666,6008
MGYP001747510193,6009
MGYP000550482707,6010
MGYP001320195389,6011
MGYP003603760164,6012
MGYP002852126206,6013
MGYP000509230052,6014
MGYP003478224914,6015
MGYP002855848384,6016
MGYP001819411715,6016
MGYP001127503984,6017
MGYP003331498832,6018
MGYP001143078267,6019
MGYP006250992103,6020
MGYP000603124571,6021
MGYP001355826808,6022
MGYP002373673080,6023
MGYP001017340773,6024
MGYP004528184721,6025
MGYP006196610939,6026
MGYP001254924962,6027
MGYP004555693657,6028
MGYP001285796139,6029
MGYP000439971425,6030
MGYP000854365816,6031
MGYP001525772237,6032
MGYP000989239040,6033
MGYP001427087263,6034
MGYP003471171300,6035
MGYP001294004495,6036
MGYP006145363521,6037
MGYP001530133816,6038
MGYP001751873153,6039
MGYP003516807904,6040
MGYP003608286514,6041
MGYP001091336429,6042
MGYP003990718499,6043
MGYP005873483171,6044
MGYP001261947531,6045
MGYP003433397450,6046
MGYP001005821131,6047
MGYP000492097777,6048
MGYP003520490137,6049
MGYP001097710237,6050
MGYP003620896583,6051
MGYP003119374540,6052
MGYP002625942881,6053
MGYP000690776629,6054
MGYP003096951322,6055
MGYP002760802450,6056
MGYP002733436569,6057
MGYP001739853793,6058
MGYP000805902220,6059
MGYP001128438504,6060
MGYP001563692507,6061
MGYP000363375514,1760
MGYP000844305900,6062
MGYP001339796285,6063
MGYP003487069460,6064
MGYP001048863073,6065
MGYP000447162930,6066
MGYP002585994090,6067
MGYP000391159989,6068
MGYP000442234238,6069
MGYP002637357608,6070
MGYP001211065602,6071
MGYP000924943423,6072
MGYP000634837981,6073
MGYP000263458213,6074
MGYP003535362246,6075
MGYP004075259037,6076
MGYP002766779182,6077
MGYP001507706621,6078
MGYP005665520527,6079
MGYP000668586081,6080
MGYP006184437781,6081
MGYP002800654410,6082
MGYP000467249284,6083
MGYP000984942076,6084
MGYP001624220733,6085
MGYP000970068945,6086
MGYP001940356595,6087
MGYP003392079810,6088
MGYP006211567449,6089
MGYP000234373981,6090
MGYP001059841960,6091
MGYP001612048644,6092
MGYP004684518673,6093
MGYP001230489022,6094
MGYP003345096504,6095
MGYP001139578164,6096
MGYP003270091308,6097
MGYP001134283711,6098
MGYP000916660056,6099
MGYP006445211099,6100
MGYP006137222455,6101
MGYP001377869824,6102
MGYP001549977612,6103
MGYP000909281567,6104
MGYP000873260482,6105
MGYP005879506375,6106
MGYP001491084672,6107
MGYP003962917749,6108
MGYP003495394526,6109
MGYP004008080075,6110
MGYP001296922443,6111
MGYP003602467115,6112
MGYP003489340163,6113
MGYP001755856027,6114
MGYP000438342588,4731
MGYP002654352066,6115
MGYP001943692896,6116
MGYP001091933413,6117
MGYP000873446474,6118
MGYP000711279214,6119
MGYP000383464075,6120
MGYP001238184210,6121
MGYP005780327535,6122
MGYP000240487312,6123
MGYP002230226283,6124
MGYP006287713443,6125
MGYP003956428025,6126
MGYP001039662803,6127
MGYP001268725894,6127
MGYP001401870106,6128
MGYP000418587051,6129
MGYP003487984688,6130
MGYP000963775510,6131
MGYP003544339527,300
MGYP002243170219,6132
MGYP003093591743,2213
MGYP002521727926,6133
MGYP002150279794,6134
MGYP000713529444,6135
MGYP006325628481,6136
MGYP001404085961,6137
MGYP003327888623,6138
MGYP000528484983,6139
MGYP003250489770,6140
MGYP003243013425,6141
MGYP001050516391,6142
MGYP000333888644,6143
MGYP002661329370,6144
MGYP002151543031,6145
MGYP001535653929,6146
MGYP000537227116,6147
MGYP001565470211,6148
MGYP000759934592,6149
MGYP001427877563,6150
MGYP002574416894,6151
MGYP001426837973,6152
MGYP000409752422,6152
MGYP003105457121,6153
MGYP000301472626,4376
MGYP003971474691,6154
MGYP000155871190,6155
MGYP001743666972,6156
MGYP003544228471,6156
MGYP003577561077,6157
MGYP001791536323,6158
MGYP000840965583,6159
MGYP002718058551,6160
MGYP006064689803,6161
MGYP000934149448,6162
MGYP003988117583,6163
MGYP001115902324,6164
MGYP000192905569,6165
MGYP000283322465,6166
MGYP002597256509,6167
MGYP000718024861,6168
MGYP001126008017,6169
MGYP001627241761,6170
MGYP000846596043,6171
MGYP001167914284,6172
MGYP000207079809,6173
MGYP000792669730,6174
MGYP001149604680,6175
MGYP000945055648,6176
MGYP000821165848,6177
MGYP003293693305,6178
MGYP000946609967,6179
MGYP003480930340,6180
MGYP000587959884,6181
MGYP003289194339,6182
MGYP000787585426,6183
MGYP001044047132,6184
MGYP000061535911,6185
MGYP000979112180,6186
MGYP001277294790,6187
MGYP001371793824,6188
MGYP003238796220,6189
MGYP001542726595,6190
MGYP001235019095,6191
MGYP003607980858,6192
MGYP001823244628,6193
MGYP004682159523,6194
MGYP002625203750,6195
MGYP001118732295,6196
MGYP001627262314,6197
MGYP001368611524,6198
MGYP005985315435,6199
MGYP001198973528,6200
MGYP002740572738,6201
MGYP002641006892,6202
MGYP003623145023,6203
MGYP001618384548,6204
MGYP001769366772,6205
MGYP001551113580,6206
MGYP002602866527,6207
MGYP001411057249,6208
MGYP000913686550,6209
MGYP005736962463,6210
MGYP003346107814,6211
MGYP004689623801,6212
MGYP003604677042,6213
MGYP000459592460,1057
MGYP002565985078,6214
MGYP003663358065,6215
MGYP005646695095,6216
MGYP003196378508,6217
MGYP000986288205,6218
MGYP003524005308,6219
MGYP000512175651,6220
MGYP002589967297,6221
MGYP001429209834,6222
MGYP002462271892,6223
MGYP003530052162,6224
MGYP000132788925,6225
MGYP001172090519,6226
MGYP002784274802,6227
MGYP001229617869,6228
MGYP005672335905,6229
MGYP001320303348,6230
MGYP002053302843,6231
MGYP002741425426,6232
MGYP002633491785,6233
MGYP002530622699,6234
MGYP002682864829,6235
MGYP000800879883,6236
MGYP003528398842,6237
MGYP000684195312,6238
MGYP003074547356,6239
MGYP002134729733,6240
MGYP001221758573,6241
MGYP001776060421,6242
MGYP006143181743,6243
MGYP000972785791,340
MGYP000095945927,6244
MGYP004706939833,6245
MGYP006192418155,6246
MGYP002634165343,6247
MGYP002663148770,6248
MGYP003669002542,6249
MGYP006282963185,6250
MGYP003492012954,6251
MGYP002680013344,6252
MGYP006163744063,6253
MGYP001468385669,6254
MGYP003851390369,6255
MGYP001793276856,6256
MGYP002779421164,6257
MGYP000260317540,6258
MGYP002477580266,6259
MGYP001244414687,6260
MGYP000224765859,6261
MGYP000902262599,6262
MGYP006290238415,6263
MGYP002624868109,6264
MGYP006079862447,6265
MGYP006304463843,6266
MGYP002784090625,6267
MGYP000639696869,6268
MGYP003340032844,6269
MGYP000585488741,6270
MGYP000007975110,6271
MGYP000235016217,6272
MGYP000789799581,6273
MGYP004566019345,6274
MGYP000254893635,6275
MGYP001776174406,6276
MGYP000193471476,6277
MGYP000011694388,6278
MGYP001669812633,1451
MGYP000755598906,6279
MGYP002962197807,6280
MGYP006091553893,6281
MGYP001060222688,6282
MGYP002729558596,6283
MGYP000920832821,6284
MGYP002656732604,6285
MGYP004627220885,6286
MGYP001739148115,6287
MGYP001204208712,6288
MGYP003405509119,6289
MGYP002731523017,6290
MGYP003396200863,503
MGYP001162612390,6291
MGYP003540584002,6292
MGYP002837365463,6293
MGYP002788241343,6294
MGYP006163298759,6294
MGYP006289215747,6295
MGYP003330581014,6296
MGYP005807990157,6297
MGYP003312648035,6298
MGYP002709000100,6299
MGYP001277028029,6300
MGYP000856840947,6301
MGYP001451222137,6302
MGYP005663942679,6303
MGYP001348133182,6304
MGYP002747708525,6305
MGYP000929221405,6306
MGYP002604987850,6307
MGYP003198169917,6308
MGYP002723404648,6309
MGYP002735302874,6310
MGYP001395014690,6311
MGYP003484855409,6312
MGYP001251564236,6313
MGYP000789246587,6314
MGYP006374760119,6315
MGYP006142563287,6316
MGYP002940235459,6317
MGYP002782119554,6318
MGYP006230337853,6319
MGYP006250655177,6320
MGYP004655733911,6321
MGYP005726478837,6322
MGYP002856434055,6323
MGYP000881380093,6324
MGYP001121885955,6325
MGYP000818392882,6326
MGYP001237043614,6327
MGYP002511313326,6328
MGYP001238465547,6329
MGYP002591551141,6330
MGYP003345876969,6331
MGYP001770026806,6332
MGYP001345917204,6333
MGYP003476706662,6334
MGYP006143244485,6335
MGYP003244453579,6336
MGYP000809738088,6337
MGYP001604498183,6338
MGYP000433964198,6339
MGYP003443128710,6340
MGYP002640954010,6341
MGYP005890181163,6342
MGYP000865264895,6343
MGYP002513483998,6344
MGYP006251320405,6345
MGYP006361282051,6346
MGYP006170900811,6347
MGYP001326681351,6348
MGYP001448219595,6349
MGYP000344607723,6350
MGYP001811836625,6351
MGYP001532342815,6352
MGYP003374311832,6353
MGYP001630484909,6354
MGYP006301921603,6355
MGYP006059683925,6356
MGYP000922389596,6357
MGYP000503058966,6358
MGYP003642903207,6359
MGYP003516098194,6359
MGYP005961220709,6359
MGYP002779042606,6360
MGYP000794149530,6361
MGYP003433143686,6362
MGYP003583019907,6363
MGYP001390152885,6364
MGYP002892479022,6365
MGYP006350579047,6366
MGYP003509646658,6367
MGYP003920134021,6368
MGYP001274698405,6369
MGYP002641061257,6370
MGYP000355403328,6371
MGYP001187738714,6372
MGYP003514403920,6373
MGYP001447590427,6374
MGYP003445487634,6375
MGYP000777046558,6376
MGYP000812525520,6377
MGYP001557659461,6378
MGYP000981597024,6379
MGYP003823956711,6380
MGYP003665173553,6381
MGYP001045221849,6382
MGYP001283148114,6383
MGYP001064142770,6384
MGYP001180334826,6385
MGYP003397310846,6386
MGYP001084264380,6387
MGYP001798160512,6388
MGYP000585709014,6389
MGYP001986808461,6390
MGYP000671231380,6391
MGYP000197094412,6392
MGYP001373905919,6393
MGYP003171558252,6394
MGYP001264486149,6395
MGYP003398462149,6396
MGYP001724374185,6397
MGYP003429553001,6398
MGYP003203316858,6399
MGYP003417677464,6400
MGYP002131595724,6401
MGYP002788340846,6402
MGYP002553444562,6403
MGYP002711666967,6404
MGYP000206002148,6405
MGYP006319998593,6406
MGYP002790050154,6407
MGYP002570088853,6408
MGYP000343449576,6409
MGYP006275807931,6410
MGYP003381642948,6411
MGYP002542703897,6412
MGYP001077044160,6413
MGYP003196260783,6414
MGYP001293098758,6415
MGYP000209222462,6416
MGYP003104322785,6417
MGYP002786019512,6418
MGYP002512457323,6419
MGYP000776911191,6420
MGYP001278641850,6421
MGYP002658917688,6422
MGYP002793724826,6423
MGYP000147535129,6424
MGYP002356342061,6425
MGYP002545737386,796
MGYP001751603987,6426
MGYP004507483477,6427
MGYP005738864135,6428
MGYP001381008480,6429
MGYP001359669304,6430
MGYP005903491315,6431
MGYP002770319385,6432
MGYP002641542485,6433
MGYP001126653865,6434
MGYP001022765661,6435
MGYP002359214689,6436
MGYP002710426343,6437
MGYP000855294721,6438
MGYP002786692875,6439
MGYP000917583874,6440
MGYP001117734955,6441
MGYP000530663423,6442
MGYP002582062628,6443
MGYP001507400543,6444
MGYP002683466528,6445
MGYP001068477496,6446
MGYP002626824855,6447
MGYP003656298002,6448
MGYP002766527052,6449
MGYP005721654825,6450
MGYP006382908549,6451
MGYP001205366394,6452
MGYP000942822417,6453
MGYP000569024509,6454
MGYP005747009025,6455
MGYP001384154032,6456
MGYP002508766293,6457
MGYP000621795556,6458
MGYP003454535341,6459
MGYP002573222271,6460
MGYP000031724706,6461
MGYP006131625391,6462
MGYP003610431031,6463
MGYP000982971432,6464
MGYP004623627365,6465
MGYP002777288796,6466
MGYP000915834323,6467
MGYP001436002700,6468
MGYP006427093265,6469
MGYP000871790289,6470
MGYP002781913266,6471
MGYP003616366682,6472
MGYP001556092097,6473
MGYP002830593815,6474
MGYP000766280807,6475
MGYP000414547182,6476
MGYP004712538511,6477
MGYP001367885403,6478
MGYP001432771259,6479
MGYP003135221064,6480
MGYP002768065202,6481
MGYP006343557285,6482
MGYP001763683134,6483
MGYP004586619625,6484
MGYP002574580356,6485
MGYP003687365253,6486
MGYP000229593276,6487
MGYP003117921200,6488
MGYP005634900185,6489
MGYP001579007616,6490
MGYP003468953815,6491
MGYP006122772123,6492
MGYP003380618645,6493
MGYP003179285308,6494
MGYP003386840544,6495
MGYP002789370270,6496
MGYP000499183092,6497
MGYP004607724853,6498
MGYP003156745308,6499
MGYP001458514959,6500
MGYP001449788873,6501
MGYP001600574607,6502
MGYP001308273978,6503
MGYP004474177967,6504
MGYP003444487697,6505
MGYP003746773063,6506
MGYP005794544873,6507
MGYP002955527158,6508
MGYP003471544691,6508
MGYP001419292214,6509
MGYP000838700195,6510
MGYP001545038099,6511
MGYP000239438386,6512
MGYP003343526954,6513
MGYP000835944116,6514
MGYP001146286420,6515
MGYP002788442536,6516
MGYP003456097269,6517
MGYP001310673096,6518
MGYP001359216198,6519
MGYP001322229570,6520
MGYP003052293288,6521
MGYP000996960349,6522
MGYP003948407143,6523
MGYP001818261210,6524
MGYP006440529777,6525
MGYP003342897523,6526
MGYP000873794735,6527
MGYP003504063951,6528
MGYP005794877467,6529
MGYP001100724395,6530
MGYP001019009307,6531
MGYP003363012462,6532
MGYP001623673144,6533
MGYP000878053961,6534
MGYP000314737431,6535
MGYP002662662050,6536
MGYP001441588084,6537
MGYP002780659776,6538
MGYP002787048691,6539
MGYP001738151029,6540
MGYP001807425381,6541
MGYP003175411503,6542
MGYP006375009419,6543
MGYP002766845076,6544
MGYP006218973539,6545
MGYP001240806845,6546
MGYP000466471794,6547
MGYP000845627026,6548
MGYP001198832356,6549
MGYP001615507322,6550
MGYP002615262495,1751
MGYP002562981905,6551
MGYP005705325521,6552
MGYP003232702246,6553
MGYP000427220647,6554
MGYP002590472875,6555
MGYP003197103233,6556
MGYP001101030581,6557
MGYP001584721352,6558
MGYP000458264107,6559
MGYP002583162069,6560
MGYP000706497151,6561
MGYP000820950848,6562
MGYP000832414313,6563
MGYP000435431441,6564
MGYP002623886883,6565
MGYP003456014547,6566
MGYP002635996950,6567
MGYP001553575918,6568
MGYP000063537359,6569
MGYP006158495155,6570
MGYP001118354846,6571
MGYP003501742498,6572
MGYP006115297147,6573
MGYP003322180838,6574
MGYP000283663933,6575
MGYP005834537391,6576
MGYP001102277308,6577
MGYP003996166539,6578
MGYP001349257203,6579
MGYP003989459045,6580
MGYP003129100281,6581
MGYP000323004857,6582
MGYP005665611055,6583
MGYP005996565711,6584
MGYP001151491887,6585
MGYP001804741538,6586
MGYP003393729086,6587
MGYP000750853673,524
MGYP004512284849,6588
MGYP001299560794,6589
MGYP001613295618,6590
MGYP001110699276,6591
