protein,cluster
MGYP003594662941,1747
MGYP001059704482,5388
MGYP001070357381,5389
MGYP001409876917,5390
MGYP003380618917,5391
MGYP000996475332,5392
MGYP001366717293,5393
MGYP004674932559,5394
MGYP002133323119,5395
MGYP004615847297,5396
MGYP003532863019,5397
MGYP005766049429,5398
MGYP002132289530,5399
MGYP001515986118,5400
MGYP003170410656,5401
MGYP001456355926,5402
MGYP002654006010,5403
MGYP002514251377,5404
MGYP001358630793,5405
MGYP000090551744,5406
MGYP004608552431,5407
MGYP005848860469,5408
MGYP001291202737,5409
MGYP001288687170,5410
MGYP002194732724,5411
MGYP000929680908,5412
MGYP001448655893,394
MGYP003438997015,5413
MGYP000950273404,5414
MGYP000885773049,5415
MGYP000981617038,5416
MGYP005881898119,5417
MGYP000954974094,5417
MGYP003586695797,5418
MGYP002396047130,5419
MGYP002772600712,5420
MGYP001356539442,5421
MGYP001363613961,5422
MGYP003613607557,5423
MGYP002662203626,5424
MGYP000215887684,5425
MGYP001379687153,5426
MGYP000423407787,5427
MGYP000690875605,5428
MGYP006296510095,5429
MGYP001228451111,5430
MGYP005850884203,5431
MGYP000328050951,5432
MGYP000518348671,5432
MGYP006229896767,5433
MGYP000633927186,5434
MGYP000086290711,5435
MGYP006386022025,5436
MGYP003368425957,5437
MGYP003173576421,5438
MGYP000329772544,5439
MGYP003572212397,5440
MGYP000720008968,5441
MGYP003559926017,5442
MGYP001190907497,5443
MGYP003441034910,5444
MGYP005790078975,5445
MGYP000807582891,5446
MGYP004004675611,5447
MGYP002787889875,5448
MGYP002044942994,5449
MGYP000038231701,5450
MGYP003419999545,5451
MGYP003579776557,5452
MGYP002583524103,5453
MGYP001485263865,5454
MGYP004509176487,5455
MGYP001208988052,5456
MGYP000730512122,5457
MGYP001030491238,5458
MGYP005843681229,5459
MGYP005897976201,5460
MGYP003522899731,5461
MGYP003392101269,5462
MGYP005782386869,5463
MGYP004528211025,5464
MGYP000288104796,5465
MGYP003345907025,5466
MGYP001319727097,5467
MGYP003902647863,5468
MGYP001359605641,5469
MGYP002762176068,5470
MGYP000849253763,5471
MGYP002782241144,5472
MGYP000111656818,5473
MGYP003078317658,5474
MGYP002791088758,5475
MGYP001095192155,5476
MGYP000164718870,419
MGYP006049152691,5477
MGYP000310448676,5478
MGYP002633001660,5479
MGYP001120460334,5480
MGYP000663993473,5481
MGYP001430183269,5482
MGYP002574225568,5483
MGYP001610792169,5484
MGYP001345674617,5485
MGYP002734065348,5486
MGYP005625424283,5487
MGYP001467558125,5488
MGYP002767674763,5489
MGYP001261203435,5490
MGYP002618101952,5491
MGYP002637371331,5492
MGYP003458268352,5493
MGYP000864772850,5494
MGYP003383092374,5495
MGYP002048886470,5496
MGYP003050679708,5497
MGYP003983790247,5498
MGYP003409131200,5499
MGYP002522933433,5500
MGYP003403345988,5500
MGYP001193929692,5501
MGYP000169649766,5502
MGYP003420446051,5503
MGYP001164818351,5504
MGYP001281447825,5505
MGYP002868306125,5506
MGYP002555636909,5507
MGYP002785666361,5508
MGYP004645060095,5509
MGYP001290962755,5510
MGYP001472350763,5510
MGYP002753219872,5511
MGYP000615064338,5512
MGYP001469787526,5513
MGYP001301919112,5514
MGYP001490590998,5515
MGYP001638947553,5516
MGYP002956197444,5517
MGYP001792193732,5518
MGYP000339682254,5519
MGYP002521577600,5520
MGYP000304306803,5520
MGYP000124620168,5521
MGYP003407374043,5522
MGYP001136180340,5523
MGYP002072993478,5524
MGYP001543652399,5525
MGYP004662707603,5526
MGYP000707554246,5526
MGYP006141019583,5527
MGYP000468866847,5528
MGYP001751650706,5529
MGYP006268432085,5530
MGYP005983688987,5531
MGYP001790967844,5532
MGYP006216973409,5533
MGYP001421538779,5534
MGYP003073477161,5535
MGYP001563782229,5536
MGYP004524390897,5537
MGYP000678096489,5538
MGYP000778033499,5539
MGYP003754212153,5540
MGYP000254344528,5541
MGYP006125001315,2525
MGYP000561875086,5542
MGYP001300672374,5543
MGYP001218581827,5544
MGYP001260989032,5545
MGYP002224950980,5546
MGYP000613406365,5547
MGYP006272945567,5548
MGYP004451967021,4996
MGYP000133556751,4910
MGYP003601579242,396
MGYP005733661919,396
MGYP000842132180,5549
MGYP000972901522,5550
MGYP003248309140,5551
MGYP002772922997,5552
MGYP001608657454,5553
MGYP002780715872,5554
MGYP001131375482,5554
MGYP000576311053,5555
MGYP002512482877,5556
MGYP001549914384,5557
MGYP001543336342,5558
MGYP003482550087,5559
MGYP005711120163,5560
MGYP001260206375,5561
MGYP005868358851,5562
MGYP003443898286,5563
MGYP003692578239,5564
MGYP004628739961,5565
MGYP006204089783,5233
MGYP003259348404,5566
MGYP003572813049,5567
MGYP001496935741,5568
MGYP003961096169,5569
MGYP002467417449,5570
MGYP003515145950,5571
MGYP005621821541,5572
MGYP006171180325,5573
MGYP003115106797,5574
MGYP003535094884,5575
MGYP000756175697,5576
MGYP005704474297,5577
MGYP000002417464,5578
MGYP002544748730,5579
MGYP002754752054,5580
MGYP001619847400,5581
MGYP003302371821,5582
MGYP001672714889,5583
MGYP003340374421,5584
MGYP006112521461,5585
MGYP003413149846,5586
MGYP001003770968,5587
MGYP006241477921,5588
MGYP003867977857,5589
MGYP002586404509,5590
MGYP001477203856,5591
MGYP001461322459,5592
MGYP000834682835,5593
MGYP006309732539,5594
MGYP002714496082,5595
MGYP002357912655,5596
MGYP001600021230,5597
MGYP001384557735,5598
MGYP001362539876,5599
MGYP000810084746,5600
MGYP003573535137,5601
MGYP001554183006,5602
MGYP001256693480,5603
MGYP001119874107,5604
MGYP006243594669,5605
MGYP001997037981,5606
MGYP005727191255,5607
MGYP003677809453,5608
MGYP002645500601,348
MGYP002729888095,5609
MGYP005862190843,5610
MGYP002562174366,5610
MGYP003417773395,5611
MGYP005808100159,5612
MGYP000297592196,5613
MGYP003362157038,5613
MGYP001463408497,3915
MGYP001394184830,5614
MGYP001758257943,5615
MGYP002760432780,5616
MGYP002646305518,5617
MGYP003215833499,5618
MGYP003501375662,5619
MGYP001773018560,5620
MGYP000880771911,752
MGYP004695551621,5621
MGYP003376800731,5622
MGYP001052651169,5623
MGYP002229404799,5624
MGYP002334435297,5625
MGYP002525912749,5626
MGYP000861186255,5627
MGYP002636460630,5628
MGYP001735854014,5629
MGYP001387723311,5630
MGYP003450857036,923
MGYP001187244632,5631
MGYP003685707541,5632
MGYP002063509513,5633
MGYP003308729537,5634
MGYP000936808194,5635
MGYP001099069314,5636
MGYP003671981710,5637
MGYP001632352587,5638
MGYP002515470701,5639
MGYP002630665285,5640
MGYP001742489511,5641
MGYP001564439836,5642
MGYP000750740043,5643
MGYP005730693905,5644
MGYP002306191306,5645
MGYP000989819162,5646
MGYP006142369623,5647
MGYP000359302962,5648
MGYP002630497653,5649
MGYP001069767653,5567
MGYP001588280411,5650
MGYP000030060663,5651
MGYP000823844477,5651
MGYP000391789199,5652
MGYP000816098361,5653
MGYP001161744768,5654
MGYP001316396048,5655
MGYP001350411831,5656
MGYP003344387214,5657
MGYP001738381168,5658
MGYP001803567046,5659
MGYP000430496690,5660
MGYP000617117800,5661
MGYP003442367419,5662
MGYP003950596153,5663
MGYP000736042586,5664
MGYP001113832518,5665
MGYP003575875978,5666
MGYP000966423689,5667
MGYP000870317853,5668
MGYP000036672694,5669
MGYP001417069360,5670
MGYP001221746755,5670
MGYP001495227485,5671
MGYP000374482290,5672
MGYP002391940637,5673
MGYP001290350522,5674
MGYP001430309522,5675
MGYP001521486449,5676
MGYP000631871836,5677
MGYP000852290232,5678
MGYP001105970522,5679
MGYP001221050763,5679
MGYP003239666151,5680
MGYP000619859220,5681
MGYP002655192407,5682
MGYP000310990012,5683
MGYP001283604585,5684
MGYP001719970068,5685
MGYP001062847417,5685
MGYP002629580680,5686
MGYP001336645905,5687
MGYP001324439132,5688
MGYP006079945953,5689
MGYP001179831048,5690
MGYP002777070425,5691
MGYP000573820451,5692
MGYP000578890154,5693
MGYP000751007546,5694
MGYP000765320876,5695
MGYP001055142074,5696
MGYP000272106136,5697
MGYP004627464063,5698
MGYP000424598135,5699
MGYP002745122025,5700
MGYP004468132491,5701
MGYP001661497826,3300
MGYP001007791119,5702
MGYP001438651280,5703
MGYP001187017457,5704
MGYP002799183254,5705
MGYP002660478354,5706
MGYP001511914110,5707
MGYP001457297871,5708
MGYP000092152913,5709
MGYP005734678199,5710
MGYP000633025001,5711
MGYP001336639209,5712
MGYP000655915156,5713
MGYP001484861789,5714
MGYP003429132645,5715
MGYP003455920890,5716
MGYP000656226004,5717
MGYP001796878659,5718
MGYP001805070805,5719
MGYP004424063105,3133
MGYP000502956668,5720
MGYP000476249608,5721
MGYP001201296708,5722
MGYP001227165134,5723
MGYP003490278093,4856
MGYP000888829645,5724
MGYP006183159835,5725
MGYP001157585556,5726
MGYP001103781990,5727
MGYP000111165496,5728
MGYP000572181697,5729
MGYP000304776341,5730
MGYP001470618029,5731
MGYP001077368944,5732
MGYP001808559917,5733
MGYP001013655592,5734
MGYP000098798746,5735
MGYP006127152889,5736
MGYP001226105185,5737
MGYP001048584672,5738
MGYP004181448069,5739
MGYP002538896968,5740
MGYP002603329508,5741
MGYP003996746741,5742
MGYP000233804246,5743
MGYP002674510824,5744
MGYP004566562793,5745
MGYP001813513404,5746
MGYP000918421041,5747
MGYP002790046036,5748
MGYP000113589528,5749
MGYP002611370151,5750
MGYP006120883719,5751
MGYP001995699183,5752
MGYP000229138646,5753
MGYP002410976142,5754
MGYP000763059932,5755
MGYP000891769378,5756
MGYP002738027151,5757
MGYP003587398857,5758
MGYP003473910542,5759
MGYP004446934319,5760
MGYP003309995189,5761
MGYP001349566890,5762
MGYP001044417846,5763
MGYP000803955768,5764
MGYP001359093783,5765
MGYP001508332006,5766
MGYP000487095644,5767
MGYP000857656028,5768
MGYP001738045964,5769
MGYP001152670843,5770
MGYP006105281897,5771
MGYP000501154159,5771
MGYP001174954349,5771
MGYP003178932065,5772
MGYP005980056327,5773
MGYP000270424251,5774
MGYP001486342881,5775
MGYP003338418769,5776
MGYP004689082731,5777
MGYP006084758815,5778
MGYP004445306225,5779
MGYP000819583727,5780
MGYP002706614515,5781
MGYP001749078448,5782
MGYP000616097600,5783
MGYP003511224896,5784
MGYP001112507437,5785
MGYP001941820839,5786
MGYP000617110611,5787
MGYP000294364773,5788
MGYP005697558699,5789
MGYP000218190782,5790
MGYP002754825427,5791
MGYP002902134415,5792
MGYP000271958724,5793
MGYP002802211018,5794
MGYP001204351775,5795
MGYP004477230995,5796
MGYP002989492904,5797
MGYP000983944125,5798
MGYP002525129976,5799
MGYP000783840025,5800
MGYP003331726894,5801
MGYP001230019347,5802
MGYP003589449596,5803
MGYP003443361575,5804
MGYP002786045627,5805
MGYP006200265253,5806
MGYP003508049278,5807
MGYP000991736311,5808
MGYP005606283503,5809
MGYP003194758628,5809
MGYP001098687868,5810
MGYP005900816013,5811
MGYP006339266831,5812
MGYP001075513958,5813
MGYP000279863083,5814
MGYP003122943970,5815
MGYP001313758738,5816
MGYP003146873507,5817
MGYP001317383986,5818
MGYP002616911577,5819
MGYP002756767928,5820
MGYP000935547714,5821
MGYP001458320774,5822
MGYP000246988511,5822
MGYP000995293900,5823
MGYP003324427413,5824
MGYP003391872621,5825
MGYP001451213736,5826
MGYP002725942439,5827
MGYP003484288071,5828
MGYP001081441800,5829
MGYP003224278655,5830
MGYP005815712207,5831
MGYP001224557563,5832
MGYP003215411895,5833
MGYP000824651480,5834
MGYP003089641211,5835
MGYP003617567208,5836
MGYP001530647354,5837
MGYP001289250119,5838
MGYP000642719354,5839
MGYP001180430234,5840
MGYP001452595821,5841
MGYP003125242776,5842
MGYP003298606838,5843
MGYP000687828388,5844
MGYP003391069436,5845
MGYP002789833457,5845
MGYP000209996888,5846
MGYP001249334633,5847
MGYP000443654312,5848
MGYP006239959465,5849
MGYP001207011562,5850
MGYP005809796351,5851
MGYP006195270361,5852
MGYP002588753676,5853
MGYP002362717224,5854
MGYP003334736625,5855
MGYP005750306643,5856
MGYP002245447516,2294
MGYP006164915537,5857
MGYP000387009623,5858
MGYP001063468797,5859
MGYP006146076331,5860
MGYP003660813440,5861
MGYP002653204364,5862
MGYP003712005751,5863
MGYP000090226442,5864
MGYP002681943692,5865
MGYP001768907339,5866
MGYP003657022367,5867
MGYP001130201612,5868
MGYP001127097383,5869
MGYP000348561284,5870
MGYP003428464464,5871
MGYP001073049803,5872
MGYP001949698123,5873
MGYP001453459674,5874
MGYP001123054156,5875
MGYP002854115057,5876
MGYP003393002565,5877
MGYP003311534575,5878
MGYP001288301384,5879
MGYP003151951092,5880
MGYP001072766551,5881
MGYP002078489128,5882
MGYP000359857496,5883
MGYP003822536393,5884
MGYP006181367087,5885
MGYP002661104319,5886
MGYP003083259602,5887
MGYP003362006309,5888
MGYP000995224750,5889
MGYP004604169113,5890
MGYP003326033703,5891
MGYP001090898295,5892
MGYP001548570446,5893
MGYP002566107555,5894
MGYP000879058368,5894
MGYP003195860402,5895
MGYP004434155557,5896
MGYP004696296237,5897
MGYP003261786108,5898
MGYP002628224262,5899
MGYP001295727890,5900
MGYP001017809209,5901
MGYP001657597395,5902
MGYP001079337870,393
MGYP002831150459,5903
MGYP001141786795,5904
MGYP002694519218,5905
MGYP001026514731,5906
MGYP003108825121,5907
MGYP003151201389,5908
MGYP006099224503,5909
MGYP002047971069,5910
MGYP001376008488,5911
MGYP001428902320,1671
MGYP002733681578,5912
MGYP000476812394,5913
MGYP000548424080,5914
MGYP003565921772,5915
MGYP001467622948,5916
MGYP000055322069,5917
MGYP003723609729,5918
MGYP000287515861,5919
MGYP002593991871,5920
MGYP000504997431,5921
MGYP001602963011,5922
MGYP001086010518,5923
MGYP006077741795,5924
MGYP000871891822,5925
MGYP000092437301,5926
MGYP000864281427,5927
MGYP000941006135,5928
MGYP003483561795,5929
MGYP000756474225,5929
MGYP001194248633,5930
MGYP000948187633,5931
MGYP001790236949,5932
MGYP002607029926,5933
MGYP001086122248,5934
MGYP001415387043,5935
MGYP000521146884,5936
MGYP003517360096,5937
MGYP002282439914,5938
MGYP002526123300,5939
MGYP002730627003,5940
MGYP001542253689,5941
MGYP002403912641,5942
MGYP002029350207,5943
MGYP001170131332,5944
MGYP002636061926,5945
MGYP003338256627,5946
MGYP003202025541,5947
MGYP000723021587,5948
MGYP000840824320,5949
MGYP002623005441,5950
MGYP001827351947,1039
MGYP001218085933,5951
MGYP001003641565,5952
MGYP001291761196,5953
MGYP001604867069,5954
MGYP005663292469,5955
MGYP000518045916,5956
MGYP001480117909,5957
MGYP005768667415,5958
MGYP001942073051,5959
MGYP000400614644,5960
MGYP000854468875,5961
MGYP000171840316,5962
MGYP006089486903,5963
MGYP002233667484,5964
MGYP000436347150,5965
MGYP001484483107,5965
MGYP001092562525,5966
MGYP001168301171,5967
MGYP000254599326,5968
MGYP005660592135,5969
MGYP006186132841,5970
MGYP001181366001,5971
MGYP001006926199,5972
MGYP005740506041,5973
MGYP001263085743,5974
MGYP001507618806,5975
MGYP001051205842,5976
MGYP001359202649,5977
MGYP001550544176,5978
MGYP003947975253,5979
MGYP001145574848,5980
MGYP000153284519,5981
MGYP000633048008,5982
MGYP001183887828,5809
MGYP002654880021,5983
MGYP002701204621,5984
MGYP003754972729,5985
MGYP001728225618,1790
MGYP000790772563,5986
MGYP001208329015,5987
MGYP002229648633,5988
MGYP001286050751,5989
MGYP003643958435,5990
MGYP003577928614,5991
MGYP000709875614,5992
MGYP005797290279,5993
MGYP000258212072,5994
MGYP000318273105,5995
MGYP003510963448,5996
MGYP001741649462,5997
MGYP003545727104,5998
MGYP000799753021,5999
MGYP001470461279,6000
MGYP002614141904,6001
MGYP004544363311,6002
MGYP002894806249,6003
MGYP002519133208,6004
MGYP001312286734,6005
MGYP006137396265,6006
MGYP001368631666,6007
MGYP001747510193,6008
MGYP000550482707,6009
MGYP001320195389,6010
MGYP003603760164,6011
MGYP002852126206,6012
MGYP000509230052,6013
MGYP003478224914,6014
MGYP002855848384,6015
MGYP001819411715,6015
MGYP001127503984,6016
MGYP003331498832,6017
MGYP001143078267,6018
MGYP006250992103,6019
MGYP000603124571,6020
MGYP001355826808,6021
MGYP002373673080,6022
MGYP001017340773,6023
MGYP004528184721,6024
MGYP006196610939,6025
MGYP001254924962,6026
MGYP004555693657,6027
MGYP001285796139,6028
MGYP000439971425,6029
MGYP000854365816,6030
MGYP001525772237,6031
MGYP000989239040,6032
MGYP001427087263,6033
MGYP003471171300,6034
MGYP001294004495,6035
MGYP006145363521,6036
MGYP001530133816,6037
MGYP001751873153,6038
MGYP003516807904,6039
MGYP003608286514,6040
MGYP001091336429,6041
MGYP003990718499,6042
MGYP005873483171,6043
MGYP001261947531,6044
MGYP003433397450,6045
MGYP001005821131,6046
MGYP000492097777,6047
MGYP003520490137,6048
MGYP001097710237,6049
MGYP003620896583,6050
MGYP003119374540,6051
MGYP002625942881,6052
MGYP000690776629,6053
MGYP003096951322,6054
MGYP002760802450,6055
MGYP002733436569,6056
MGYP001739853793,6057
MGYP000805902220,6058
MGYP001128438504,6059
MGYP001563692507,6060
MGYP000363375514,1759
MGYP000844305900,6061
MGYP001339796285,6062
MGYP003487069460,6063
MGYP001048863073,6064
MGYP000447162930,6065
MGYP002585994090,6066
MGYP000391159989,6067
MGYP000442234238,6068
MGYP002637357608,6069
MGYP001211065602,6070
MGYP000924943423,6071
MGYP000634837981,6072
MGYP000263458213,6073
MGYP003535362246,6074
MGYP004075259037,6075
MGYP002766779182,6076
MGYP001507706621,6077
MGYP005665520527,6078
MGYP000668586081,6079
MGYP006184437781,6080
MGYP002800654410,6081
MGYP000467249284,6082
MGYP000984942076,6083
MGYP001624220733,6084
MGYP000970068945,6085
MGYP001940356595,6086
MGYP003392079810,6087
MGYP006211567449,6088
MGYP000234373981,6089
MGYP001059841960,6090
MGYP001612048644,6091
MGYP004684518673,6092
MGYP001230489022,6093
MGYP003345096504,6094
MGYP001139578164,6095
MGYP003270091308,6096
MGYP001134283711,6097
MGYP000916660056,6098
MGYP006445211099,6099
MGYP006137222455,6100
MGYP001377869824,6101
MGYP001549977612,6102
MGYP000909281567,6103
MGYP000873260482,6104
MGYP005879506375,6105
MGYP001491084672,6106
MGYP003962917749,6107
MGYP003495394526,6108
MGYP004008080075,6109
MGYP001296922443,6110
MGYP003602467115,6111
MGYP003489340163,6112
MGYP001755856027,6113
MGYP000438342588,4730
MGYP002654352066,6114
MGYP001943692896,6115
MGYP001091933413,6116
MGYP000873446474,6117
MGYP000711279214,6118
MGYP000383464075,6119
MGYP001238184210,6120
MGYP005780327535,6121
MGYP000240487312,6122
MGYP002230226283,6123
MGYP006287713443,6124
MGYP003956428025,6125
MGYP001039662803,6126
MGYP001268725894,6126
MGYP001401870106,6127
MGYP000418587051,6128
MGYP003487984688,6129
MGYP000963775510,6130
MGYP003544339527,298
MGYP002243170219,6131
MGYP003093591743,2212
MGYP002521727926,6132
MGYP002150279794,6133
MGYP000713529444,6134
MGYP006325628481,6135
MGYP001404085961,6136
MGYP003327888623,6137
MGYP000528484983,6138
MGYP003250489770,6139
MGYP003243013425,6140
MGYP001050516391,6141
MGYP000333888644,6142
MGYP002661329370,6143
MGYP002151543031,6144
MGYP001535653929,6145
MGYP000537227116,6146
MGYP001565470211,6147
MGYP000759934592,6148
MGYP001427877563,6149
MGYP002574416894,6150
MGYP001426837973,6151
MGYP000409752422,6151
MGYP003105457121,6152
MGYP000301472626,4375
MGYP003971474691,6153
MGYP000155871190,6154
MGYP001743666972,6155
MGYP003544228471,6155
MGYP003577561077,6156
MGYP001791536323,6157
MGYP000840965583,6158
MGYP002718058551,6159
MGYP006064689803,6160
MGYP000934149448,6161
MGYP003988117583,6162
MGYP001115902324,6163
MGYP000192905569,6164
MGYP000283322465,6165
MGYP002597256509,6166
MGYP000718024861,6167
MGYP001126008017,6168
MGYP001627241761,6169
MGYP000846596043,6170
MGYP001167914284,6171
MGYP000207079809,6172
MGYP000792669730,6173
MGYP001149604680,6174
MGYP000945055648,6175
MGYP000821165848,6176
MGYP003293693305,6177
MGYP000946609967,6178
MGYP003480930340,6179
MGYP000587959884,6180
MGYP003289194339,6181
MGYP000787585426,6182
MGYP001044047132,6183
MGYP000061535911,6184
MGYP000979112180,6185
MGYP001277294790,6186
MGYP001371793824,6187
MGYP003238796220,6188
MGYP001542726595,6189
MGYP001235019095,6190
MGYP003607980858,6191
MGYP001823244628,6192
MGYP004682159523,6193
MGYP002625203750,6194
MGYP001118732295,6195
MGYP001627262314,6196
MGYP001368611524,6197
MGYP005985315435,6198
MGYP001198973528,6199
MGYP002740572738,6200
MGYP002641006892,6201
MGYP003623145023,6202
MGYP001618384548,6203
MGYP001769366772,6204
MGYP001551113580,6205
MGYP002602866527,6206
MGYP001411057249,6207
MGYP000913686550,6208
MGYP005736962463,6209
MGYP003346107814,6210
MGYP004689623801,6211
MGYP003604677042,6212
MGYP000459592460,1055
MGYP002565985078,6213
