id,biome,cluster
MGYP001003770968,unknown,5587
MGYP006241477921,unknown,5588
MGYP003867977857,unknown,5589
MGYP002586404509,unknown,5590
MGYP001477203856,unknown,5591
MGYP001461322459,unknown,5592
MGYP000834682835,unknown,5593
MGYP006309732539,unknown,5594
MGYP002714496082,unknown,5595
MGYP002357912655,unknown,5596
MGYP001600021230,unknown,5597
MGYP001384557735,unknown,5598
MGYP001362539876,unknown,5599
MGYP000810084746,unknown,5600
MGYP003573535137,unknown,5601
MGYP001554183006,unknown,5602
MGYP001256693480,unknown,5603
MGYP001119874107,unknown,5604
MGYP006243594669,unknown,5605
MGYP001997037981,unknown,5606
MGYP005727191255,unknown,5607
MGYP003677809453,unknown,5608
MGYP002645500601,unknown,349
MGYP002729888095,unknown,5609
MGYP005862190843,unknown,5610
MGYP002562174366,unknown,5610
MGYP003417773395,unknown,5611
MGYP005808100159,unknown,5612
MGYP000297592196,unknown,5613
MGYP003362157038,unknown,5613
MGYP001463408497,unknown,3915
MGYP001394184830,unknown,5614
MGYP001758257943,unknown,5615
MGYP002760432780,unknown,5616
MGYP002646305518,unknown,5617
MGYP003215833499,unknown,5618
MGYP003501375662,unknown,5619
MGYP001773018560,unknown,5620
MGYP000880771911,unknown,752
MGYP004695551621,unknown,5621
MGYP003376800731,unknown,5622
MGYP001052651169,unknown,5623
MGYP002229404799,unknown,5624
MGYP002334435297,unknown,5625
MGYP002525912749,unknown,5626
MGYP000861186255,unknown,5627
MGYP002636460630,unknown,5628
MGYP001735854014,unknown,5629
MGYP001387723311,unknown,5630
MGYP003450857036,unknown,923
MGYP001187244632,unknown,5631
MGYP003685707541,unknown,5632
MGYP002063509513,unknown,5633
MGYP003308729537,unknown,5634
MGYP000936808194,unknown,5635
MGYP001099069314,unknown,5636
MGYP003671981710,unknown,5637
MGYP001632352587,unknown,5638
MGYP002515470701,unknown,5639
MGYP002630665285,unknown,5640
MGYP001742489511,unknown,5641
MGYP001564439836,unknown,5642
MGYP000750740043,unknown,5643
MGYP005730693905,unknown,5644
MGYP002306191306,unknown,5645
MGYP000989819162,unknown,5646
MGYP006142369623,unknown,5647
MGYP000359302962,unknown,5648
MGYP002630497653,unknown,5649
MGYP001069767653,unknown,5567
MGYP001588280411,unknown,5650
MGYP000030060663,unknown,5651
MGYP000823844477,unknown,5651
MGYP000391789199,unknown,5652
MGYP000816098361,unknown,5653
MGYP001161744768,unknown,5654
MGYP001316396048,unknown,5655
MGYP001350411831,unknown,5656
MGYP003344387214,unknown,5657
MGYP001738381168,unknown,5658
MGYP001803567046,unknown,5659
MGYP000430496690,unknown,5660
MGYP000617117800,unknown,5661
MGYP003442367419,unknown,5662
MGYP003950596153,unknown,5663
MGYP000736042586,unknown,5664
MGYP001113832518,unknown,5665
MGYP003575875978,unknown,5666
MGYP000966423689,unknown,5667
MGYP000870317853,unknown,5668
MGYP000036672694,unknown,5669
MGYP001417069360,unknown,5670
MGYP001221746755,unknown,5670
MGYP001495227485,unknown,5671
MGYP000374482290,unknown,5672
MGYP002391940637,unknown,5673
MGYP001290350522,unknown,5674
MGYP001430309522,unknown,5675
MGYP001521486449,unknown,5676
MGYP000631871836,unknown,5677
MGYP000852290232,unknown,5678
MGYP001105970522,unknown,5679
MGYP001221050763,unknown,5679
MGYP003239666151,unknown,5680
MGYP000619859220,unknown,5681
MGYP002655192407,unknown,5682
MGYP000310990012,unknown,5683
MGYP001283604585,unknown,5684
MGYP001719970068,unknown,5685
MGYP001062847417,unknown,5685
MGYP002629580680,unknown,5686
MGYP001336645905,unknown,5687
MGYP001324439132,unknown,5688
MGYP006079945953,unknown,5689
MGYP001179831048,unknown,5690
MGYP002777070425,unknown,5691
MGYP000573820451,unknown,5692
MGYP000578890154,unknown,5693
MGYP000751007546,unknown,5694
MGYP000765320876,unknown,5695
MGYP001055142074,unknown,5696
MGYP000272106136,unknown,5697
MGYP004627464063,unknown,5698
MGYP000424598135,unknown,5699
MGYP002745122025,unknown,5700
MGYP004468132491,unknown,5701
MGYP001661497826,unknown,3300
MGYP001007791119,unknown,5702
MGYP001438651280,unknown,5703
MGYP001187017457,unknown,5704
MGYP002799183254,unknown,5705
MGYP002660478354,unknown,5706
MGYP001511914110,unknown,5707
MGYP001457297871,unknown,5708
MGYP000092152913,unknown,5709
MGYP005734678199,unknown,5710
MGYP000633025001,unknown,5711
MGYP001336639209,unknown,5712
MGYP000655915156,unknown,5713
MGYP001484861789,unknown,5714
MGYP003429132645,unknown,5715
MGYP003455920890,unknown,5716
MGYP000656226004,unknown,5717
MGYP001796878659,unknown,5718
MGYP001805070805,unknown,5719
MGYP004424063105,unknown,3133
MGYP000502956668,unknown,5720
MGYP000476249608,unknown,5721
MGYP001201296708,unknown,5722
MGYP001227165134,unknown,5723
MGYP003490278093,unknown,4856
MGYP000888829645,unknown,5724
MGYP006183159835,unknown,5725
MGYP001157585556,unknown,5726
MGYP001103781990,unknown,5727
MGYP000111165496,unknown,5728
MGYP000572181697,unknown,5729
MGYP000304776341,unknown,5730
MGYP001470618029,unknown,5731
MGYP001077368944,unknown,5732
MGYP001808559917,unknown,5733
MGYP001013655592,unknown,5734
MGYP000098798746,unknown,5735
MGYP006127152889,unknown,5736
MGYP001226105185,unknown,5737
MGYP001048584672,unknown,5738
MGYP004181448069,unknown,5739
MGYP002538896968,unknown,5740
MGYP002603329508,unknown,5741
MGYP003996746741,unknown,5742
MGYP000233804246,unknown,5743
MGYP002674510824,unknown,5744
MGYP004566562793,unknown,5745
MGYP001813513404,unknown,5746
MGYP000918421041,unknown,5747
MGYP002790046036,unknown,5748
MGYP000113589528,unknown,5749
MGYP002611370151,unknown,5750
MGYP006120883719,unknown,5751
MGYP001995699183,unknown,5752
MGYP000229138646,unknown,5753
MGYP002410976142,unknown,5754
MGYP000763059932,unknown,5755
MGYP000891769378,unknown,5756
MGYP002738027151,unknown,5757
MGYP003587398857,unknown,5758
MGYP003473910542,unknown,5759
MGYP004446934319,unknown,5760
MGYP003309995189,unknown,5761
MGYP001349566890,unknown,5762
MGYP001044417846,unknown,5763
MGYP000803955768,unknown,5764
MGYP001359093783,unknown,5765
MGYP001508332006,unknown,5766
MGYP000487095644,unknown,5767
MGYP000857656028,unknown,5768
MGYP001738045964,unknown,5769
MGYP001152670843,unknown,5770
MGYP006105281897,unknown,5771
MGYP000501154159,unknown,5771
MGYP001174954349,unknown,5771
MGYP003178932065,unknown,5772
MGYP005980056327,unknown,5773
MGYP000270424251,unknown,5774
MGYP001486342881,unknown,5775
MGYP003338418769,unknown,5776
MGYP004689082731,unknown,5777
MGYP006084758815,unknown,5778
MGYP004445306225,unknown,5779
MGYP000819583727,unknown,5780
MGYP002706614515,unknown,5781
MGYP001749078448,unknown,5782
MGYP000616097600,unknown,5783
MGYP003511224896,unknown,5784
MGYP001112507437,unknown,5785
MGYP001941820839,unknown,5786
MGYP000617110611,unknown,5787
MGYP000294364773,unknown,5788
MGYP005697558699,unknown,5789
MGYP000218190782,unknown,5790
MGYP002754825427,unknown,5791
MGYP002902134415,unknown,5792
MGYP000271958724,unknown,5793
MGYP002802211018,unknown,5794
MGYP001204351775,unknown,5795
MGYP004477230995,unknown,5796
MGYP002989492904,unknown,5797
MGYP000983944125,unknown,5798
MGYP002525129976,unknown,5799
MGYP000783840025,unknown,5800
MGYP003331726894,unknown,5801
MGYP001230019347,unknown,5802
MGYP003589449596,unknown,5803
MGYP003443361575,unknown,5804
MGYP002786045627,unknown,5805
MGYP006200265253,unknown,5806
MGYP003508049278,unknown,5807
MGYP000991736311,unknown,5808
MGYP005606283503,unknown,5809
MGYP003194758628,unknown,5809
MGYP001098687868,unknown,5810
MGYP005900816013,unknown,5811
MGYP006339266831,unknown,5812
MGYP001075513958,unknown,5813
MGYP000279863083,unknown,5814
MGYP003122943970,unknown,5815
MGYP001313758738,unknown,5816
MGYP003146873507,unknown,5817
MGYP001317383986,unknown,5818
MGYP002616911577,unknown,5819
MGYP002756767928,unknown,5820
MGYP000935547714,unknown,5821
MGYP001458320774,unknown,5822
MGYP000246988511,unknown,5822
MGYP000995293900,unknown,5823
MGYP003324427413,unknown,5824
MGYP003391872621,unknown,5825
MGYP001451213736,unknown,5826
MGYP002725942439,unknown,5827
MGYP003484288071,unknown,5828
MGYP001081441800,unknown,5829
MGYP003224278655,unknown,5830
MGYP005815712207,unknown,5831
MGYP001224557563,unknown,5832
MGYP003215411895,unknown,5833
MGYP000824651480,unknown,5834
MGYP003089641211,unknown,5835
MGYP003617567208,unknown,5836
MGYP001530647354,unknown,5837
MGYP001289250119,unknown,5838
MGYP000642719354,unknown,5839
MGYP001180430234,unknown,5840
MGYP001452595821,unknown,5841
MGYP003125242776,unknown,5842
MGYP003298606838,unknown,5843
MGYP000687828388,unknown,5844
MGYP003391069436,unknown,5845
MGYP002789833457,unknown,5845
MGYP000209996888,unknown,5846
MGYP001249334633,unknown,5847
MGYP000443654312,unknown,5848
MGYP006239959465,unknown,5849
MGYP001207011562,unknown,5850
MGYP005809796351,unknown,5851
MGYP006195270361,unknown,5852
MGYP002588753676,unknown,5853
MGYP002362717224,unknown,5854
MGYP003334736625,unknown,5855
MGYP005750306643,unknown,5856
MGYP002245447516,unknown,2294
MGYP006164915537,unknown,5857
MGYP000387009623,unknown,5858
MGYP001063468797,unknown,5859
MGYP006146076331,unknown,5860
MGYP003660813440,unknown,5861
MGYP002653204364,unknown,5862
MGYP003712005751,unknown,5863
MGYP000090226442,unknown,5864
MGYP002681943692,unknown,5865
MGYP001768907339,unknown,5866
MGYP003657022367,unknown,5867
MGYP001130201612,unknown,5868
MGYP001127097383,unknown,5869
MGYP000348561284,unknown,5870
MGYP003428464464,unknown,5871
MGYP001073049803,unknown,5872
MGYP001949698123,unknown,5873
MGYP001453459674,unknown,5874
MGYP001123054156,unknown,5875
MGYP002854115057,unknown,5876
MGYP003393002565,unknown,5877
MGYP003311534575,unknown,5878
MGYP001288301384,unknown,5879
MGYP003151951092,unknown,5880
MGYP001072766551,unknown,5881
MGYP002078489128,unknown,5882
MGYP000359857496,unknown,5883
MGYP003822536393,unknown,5884
MGYP006181367087,unknown,5885
MGYP002661104319,unknown,5886
MGYP003083259602,unknown,5887
MGYP003362006309,unknown,5888
MGYP000995224750,unknown,5889
MGYP004604169113,unknown,5890
MGYP003326033703,unknown,5891
MGYP001090898295,unknown,5892
MGYP001548570446,unknown,5893
MGYP002566107555,unknown,5894
MGYP000879058368,unknown,5894
MGYP003195860402,unknown,5895
MGYP004434155557,unknown,5896
MGYP004696296237,unknown,5897
MGYP003261786108,unknown,5898
MGYP002628224262,unknown,5899
MGYP001295727890,unknown,5900
MGYP001017809209,unknown,5901
MGYP001657597395,unknown,5902
MGYP001079337870,unknown,394
MGYP002831150459,unknown,5903
MGYP001141786795,unknown,5904
MGYP002694519218,unknown,5905
MGYP001026514731,unknown,5906
MGYP003108825121,unknown,5907
MGYP003151201389,unknown,5908
MGYP006099224503,unknown,5909
MGYP002047971069,unknown,5910
MGYP001376008488,unknown,5911
MGYP001428902320,unknown,1671
MGYP002733681578,unknown,5912
MGYP000476812394,unknown,5913
MGYP000548424080,unknown,5914
MGYP003565921772,unknown,5915
MGYP001467622948,unknown,5916
MGYP000055322069,unknown,5917
MGYP003723609729,unknown,5918
MGYP000287515861,unknown,5919
MGYP002593991871,unknown,5920
MGYP000504997431,unknown,5921
MGYP001602963011,unknown,5922
MGYP001086010518,unknown,5923
MGYP006077741795,unknown,5924
MGYP000871891822,unknown,5925
MGYP000092437301,unknown,5926
MGYP000864281427,unknown,5927
MGYP000941006135,unknown,5928
MGYP003483561795,unknown,5929
MGYP000756474225,unknown,5929
MGYP001194248633,unknown,5930
MGYP000948187633,unknown,5931
MGYP001790236949,unknown,5932
MGYP002607029926,unknown,5933
MGYP001086122248,unknown,5934
MGYP001415387043,unknown,5935
MGYP000521146884,unknown,5936
MGYP003517360096,unknown,5937
MGYP002282439914,unknown,5938
MGYP002526123300,unknown,5939
MGYP002730627003,unknown,5940
MGYP001542253689,unknown,5941
MGYP002403912641,unknown,5942
MGYP002029350207,unknown,5943
MGYP001170131332,unknown,5944
MGYP002636061926,unknown,5945
MGYP003338256627,unknown,5946
MGYP003202025541,unknown,5947
MGYP000723021587,unknown,5948
MGYP000840824320,unknown,5949
MGYP002623005441,unknown,5950
MGYP001827351947,unknown,1039
MGYP001218085933,unknown,5951
MGYP001003641565,unknown,5952
MGYP001291761196,unknown,5953
MGYP001604867069,unknown,5954
MGYP005663292469,unknown,5955
MGYP000518045916,unknown,5956
MGYP001480117909,unknown,5957
MGYP005768667415,unknown,5958
MGYP001942073051,unknown,5959
MGYP000400614644,unknown,5960
MGYP000854468875,unknown,5961
MGYP000171840316,unknown,5962
MGYP006089486903,unknown,5963
MGYP002233667484,unknown,5964
MGYP000436347150,unknown,5965
MGYP001484483107,unknown,5965
MGYP001092562525,unknown,5966
MGYP001168301171,unknown,5967
MGYP000254599326,unknown,5968
MGYP005660592135,unknown,5969
MGYP006186132841,unknown,5970
MGYP001181366001,unknown,5971
MGYP001006926199,unknown,5972
MGYP005740506041,unknown,5973
MGYP001263085743,unknown,5974
MGYP001507618806,unknown,5975
MGYP001051205842,unknown,5976
MGYP001359202649,unknown,5977
MGYP001550544176,unknown,5978
MGYP003947975253,unknown,5979
MGYP001145574848,unknown,5980
MGYP000153284519,unknown,5981
MGYP000633048008,unknown,5982
MGYP001183887828,unknown,5809
MGYP002654880021,unknown,5983
MGYP002701204621,unknown,5984
MGYP003754972729,unknown,5985
MGYP001728225618,unknown,1790
MGYP000790772563,unknown,5986
MGYP001208329015,unknown,5987
MGYP002229648633,unknown,5988
MGYP001286050751,unknown,5989
MGYP003643958435,unknown,5990
MGYP003577928614,unknown,5991
MGYP000709875614,unknown,5992
MGYP005797290279,unknown,5993
MGYP000258212072,unknown,5994
MGYP000318273105,unknown,5995
MGYP003510963448,unknown,5996
MGYP001741649462,unknown,5997
MGYP003545727104,unknown,5998
MGYP000799753021,unknown,5999
MGYP001470461279,unknown,6000
MGYP002614141904,unknown,6001
MGYP004544363311,unknown,6002
MGYP002894806249,unknown,6003
MGYP002519133208,unknown,6004
MGYP001312286734,unknown,6005
MGYP006137396265,unknown,6006
MGYP001368631666,unknown,6007
MGYP001747510193,unknown,6008
MGYP000550482707,unknown,6009
MGYP001320195389,unknown,6010
MGYP003603760164,unknown,6011
MGYP002852126206,unknown,6012
MGYP000509230052,unknown,6013
MGYP003478224914,unknown,6014
MGYP002855848384,unknown,6015
MGYP001819411715,unknown,6015
MGYP001127503984,unknown,6016
MGYP003331498832,unknown,6017
MGYP001143078267,unknown,6018
MGYP006250992103,unknown,6019
MGYP000603124571,unknown,6020
MGYP001355826808,unknown,6021
MGYP002373673080,unknown,6022
MGYP001017340773,unknown,6023
MGYP004528184721,unknown,6024
MGYP006196610939,unknown,6025
MGYP001254924962,unknown,6026
MGYP004555693657,unknown,6027
MGYP001285796139,unknown,6028
MGYP000439971425,unknown,6029
MGYP000854365816,unknown,6030
MGYP001525772237,unknown,6031
MGYP000989239040,unknown,6032
MGYP001427087263,unknown,6033
MGYP003471171300,unknown,6034
MGYP001294004495,unknown,6035
MGYP006145363521,unknown,6036
MGYP001530133816,unknown,6037
MGYP001751873153,unknown,6038
MGYP003516807904,unknown,6039
MGYP003608286514,unknown,6040
MGYP001091336429,unknown,6041
MGYP003990718499,unknown,6042
MGYP005873483171,unknown,6043
MGYP001261947531,unknown,6044
MGYP003433397450,unknown,6045
MGYP001005821131,unknown,6046
MGYP000492097777,unknown,6047
MGYP003520490137,unknown,6048
MGYP001097710237,unknown,6049
MGYP003620896583,unknown,6050
MGYP003119374540,unknown,6051
MGYP002625942881,unknown,6052
MGYP000690776629,unknown,6053
MGYP003096951322,unknown,6054
MGYP002760802450,unknown,6055
MGYP002733436569,unknown,6056
MGYP001739853793,unknown,6057
MGYP000805902220,unknown,6058
MGYP001128438504,unknown,6059
MGYP001563692507,unknown,6060
MGYP000363375514,unknown,1759
MGYP000844305900,unknown,6061
MGYP001339796285,unknown,6062
MGYP003487069460,unknown,6063
MGYP001048863073,unknown,6064
MGYP000447162930,unknown,6065
MGYP002585994090,unknown,6066
MGYP000391159989,root:Mixed,6067
MGYP000442234238,unknown,6068
MGYP002637357608,unknown,6069
MGYP001211065602,unknown,6070
MGYP000924943423,unknown,6071
MGYP000634837981,unknown,6072
MGYP000263458213,unknown,6073
MGYP003535362246,unknown,6074
MGYP004075259037,unknown,6075
MGYP002766779182,unknown,6076
MGYP001507706621,unknown,6077
MGYP005665520527,unknown,6078
MGYP000668586081,unknown,6079
MGYP006184437781,unknown,6080
MGYP002800654410,unknown,6081
MGYP000467249284,unknown,6082
MGYP000984942076,unknown,6083
MGYP001624220733,unknown,6084
MGYP000970068945,unknown,6085
MGYP001940356595,unknown,6086
MGYP003392079810,unknown,6087
MGYP006211567449,unknown,6088
MGYP000234373981,unknown,6089
MGYP001059841960,unknown,6090
MGYP001612048644,unknown,6091
MGYP004684518673,unknown,6092
MGYP001230489022,unknown,6093
MGYP003345096504,unknown,6094
MGYP001139578164,unknown,6095
MGYP003270091308,unknown,6096
MGYP001134283711,unknown,6097
MGYP000916660056,unknown,6098
MGYP006445211099,unknown,6099
MGYP006137222455,unknown,6100
MGYP001377869824,unknown,6101
MGYP001549977612,unknown,6102
MGYP000909281567,unknown,6103
MGYP000873260482,unknown,6104
MGYP005879506375,unknown,6105
MGYP001491084672,unknown,6106
MGYP003962917749,unknown,6107
MGYP003495394526,unknown,6108
MGYP004008080075,unknown,6109
MGYP001296922443,unknown,6110
MGYP003602467115,unknown,6111
MGYP003489340163,unknown,6112
MGYP001755856027,unknown,6113
MGYP000438342588,unknown,4730
MGYP002654352066,unknown,6114
MGYP001943692896,unknown,6115
MGYP001091933413,unknown,6116
MGYP000873446474,unknown,6117
MGYP000711279214,unknown,6118
MGYP000383464075,unknown,6119
MGYP001238184210,unknown,6120
MGYP005780327535,unknown,6121
MGYP000240487312,unknown,6122
MGYP002230226283,unknown,6123
MGYP006287713443,unknown,6124
MGYP003956428025,unknown,6125
MGYP001039662803,unknown,6126
MGYP001268725894,unknown,6126
MGYP001401870106,unknown,6127
MGYP000418587051,unknown,6128
MGYP003487984688,unknown,6129
MGYP000963775510,unknown,6130
MGYP003544339527,unknown,299
MGYP002243170219,unknown,6131
MGYP003093591743,unknown,2212
MGYP002521727926,unknown,6132
MGYP002150279794,unknown,6133
MGYP000713529444,unknown,6134
MGYP006325628481,unknown,6135
MGYP001404085961,unknown,6136
MGYP003327888623,unknown,6137
MGYP000528484983,unknown,6138
MGYP003250489770,unknown,6139
MGYP003243013425,unknown,6140
MGYP001050516391,unknown,6141
MGYP000333888644,unknown,6142
MGYP002661329370,unknown,6143
MGYP002151543031,unknown,6144
MGYP001535653929,unknown,6145
MGYP000537227116,unknown,6146
MGYP001565470211,unknown,6147
MGYP000759934592,unknown,6148
MGYP001427877563,unknown,6149
MGYP002574416894,unknown,6150
MGYP001426837973,unknown,6151
MGYP000409752422,unknown,6151
MGYP003105457121,unknown,6152
MGYP000301472626,unknown,4375
MGYP003971474691,unknown,6153
MGYP000155871190,unknown,6154
MGYP001743666972,unknown,6155
MGYP003544228471,unknown,6155
MGYP003577561077,unknown,6156
MGYP001791536323,unknown,6157
MGYP000840965583,unknown,6158
MGYP002718058551,unknown,6159
MGYP006064689803,unknown,6160
MGYP000934149448,unknown,6161
MGYP003988117583,unknown,6162
MGYP001115902324,unknown,6163
MGYP000192905569,unknown,6164
MGYP000283322465,unknown,6165
MGYP002597256509,unknown,6166
MGYP000718024861,unknown,6167
MGYP001126008017,unknown,6168
MGYP001627241761,unknown,6169
MGYP000846596043,unknown,6170
MGYP001167914284,unknown,6171
MGYP000207079809,unknown,6172
MGYP000792669730,unknown,6173
MGYP001149604680,unknown,6174
